class,height,strength,skill,intelligence,courage,physique,fitness,generationCount,executionTime,childrenCount,mutationCount
WIZARD,1.9157103887349538,91.02585496076767,80.61281350930767,28.361324430462297,3.2834257083468327e-06,3.816036628602737e-06,81.94372040432776,237,17.765538215637207,23600,9372
WIZARD,1.9153949084153257,91.02377760595098,80.64145522956171,28.334767164487136,7.027074118234535e-14,1.224877911699311e-13,81.94395860494102,596,43.440271854400635,59500,23750
WIZARD,1.9152310773919319,91.02136394860003,80.64177966510914,28.336856386290712,6.766466556218425e-14,8.418528999826666e-14,81.94399855296138,610,45.28639578819275,60900,24491
WIZARD,1.9151126455366014,91.02237302042134,80.63622051001312,28.341406469565385,9.321033754366702e-14,9.744751193981233e-14,81.94399348106934,550,43.37058687210083,54900,22077
WIZARD,1.9143347840319591,91.0276629213223,80.62979954078904,28.34253753786176,1.5149913969468036e-11,1.1777853661248781e-11,81.94325863629834,501,40.71469593048096,50000,20158
WIZARD,1.915397581520243,91.02229392732576,80.64144885077137,28.33625722190256,1.6047171658984639e-13,1.55430076362615e-13,81.94395749517072,620,50.63364505767822,61900,24730
WIZARD,1.9151593722214535,91.02575787279757,80.64894562867013,28.325296498531344,4.879670635734403e-13,4.708189688257097e-13,81.94399865547767,590,48.145485162734985,58900,23304
WIZARD,1.9150580928044667,91.0261632152188,80.64123970315318,28.332597078261934,2.193966359011784e-09,1.1721191834011898e-09,81.94398181936052,384,31.1853666305542,38300,15401
WIZARD,1.915068992234295,91.02809254551123,80.64240690860878,28.329500535834164,3.787303272455131e-09,6.258544087039341e-09,81.94398450532061,392,32.0087890625,39100,15757
WIZARD,1.9150412964487404,91.01865100798663,80.63368291524084,28.347666076772324,9.708434146213613e-14,1.483644151464725e-13,81.9439763864766,619,53.805094957351685,61800,24655
