class,height,strength,skill,intelligence,courage,physique,fitness,generationCount,executionTime,childrenCount,mutationCount
WIZARD,1.9148952694192145,91.03920306974369,80.66871064890329,28.292086174933694,2.9163768735001856e-08,7.725553617862969e-08,81.94390374645589,309,25.283874988555908,30800,15376
WIZARD,1.915291920392734,91.02288060855099,80.64011500400308,28.33700438741023,1.6144039508813097e-11,1.9565048120874356e-11,81.94399005454943,521,42.93009567260742,52000,26018
WIZARD,1.9147077382545636,90.99760867664129,80.65838370157866,28.34398041819479,1.4640585372699939e-05,1.256299987645702e-05,81.9437428874372,205,16.52976083755493,20400,10193
WIZARD,1.9151621374065726,90.99621896304937,80.68117720388044,28.322592216888303,4.291394426788006e-06,7.32478747523291e-06,81.9439818994814,219,17.700896978378296,21800,10983
WIZARD,1.9146914971613425,91.02831888184868,80.62976824740166,28.34191283736759,1.4682482359767198e-08,1.8699586282424272e-08,81.94374625625224,324,26.195035934448242,32300,16124
WIZARD,1.9146922931348442,91.02249915413424,80.63840633485964,28.33909408925275,2.6243425273398165e-07,1.5931911299985795e-07,81.94374760929219,283,22.92929720878601,28200,14123
WIZARD,1.9150853703335897,91.09385085703967,80.71239339332391,28.186392203672995,0.004652757785832256,0.002710788177567855,81.93999045752268,100,8.125298976898193,9900,4886
WIZARD,1.9153750286964908,91.02438187931254,80.64509675771191,28.330521237483666,6.332359038827814e-08,6.216830882330476e-08,81.94396622373729,321,26.82740092277527,32000,16091
WIZARD,1.9122068974994186,90.60424920024724,80.31929785405067,28.62908407107781,0.2660549090177153,0.18131396560655041,81.69744453970844,48,3.896040201187134,4700,2346
WIZARD,1.915235184934453,91.02309351380244,80.64214780794038,28.33475864396342,1.8488362774229234e-08,1.5805403949174375e-08,81.94399822893918,347,28.221895217895508,34600,17251
