class,height,strength,skill,intelligence,courage,physique,fitness,generationCount,executionTime,childrenCount,mutationCount
WIZARD,1.917304437890122,87.35852394430309,83.16045800205488,29.08469310693088,0.15262901477649918,0.24369593193464137,81.61226626011363,25,0.3795740604400635,2400,2367
WIZARD,1.908450878598893,90.0309149228382,83.78413659094593,25.693311834251908,0.011855823234697997,0.479780828729251,81.59737648349144,20,0.306107759475708,1900,1873
WIZARD,1.9108881963985105,93.33903526165626,79.89699423632636,25.59480437912972,0.9651017754626994,0.20406434742495966,81.23322423728435,25,0.385789155960083,2400,2361
WIZARD,1.914085180498621,90.96160199624283,79.44798626716468,29.262815678636642,0.12073143567739442,0.20686462227848149,81.76621417918065,45,0.7038202285766602,4400,4330
WIZARD,1.9129069025453012,92.30100872197416,81.71824071163405,24.721906204423952,0.08079008665092288,1.1780542753169028,81.25227366751206,27,0.41678690910339355,2600,2570
WIZARD,1.914333055401979,91.69568494904128,79.78558969246262,28.355115864157675,0.0670134505738293,0.09659604376459269,81.85141286691216,38,0.588170051574707,3700,3640
WIZARD,1.9167774864216498,91.54943759060923,81.80675235357864,26.309117636637122,0.12562961454474628,0.20906280463023458,81.75301900764238,39,0.6043410301208496,3800,3735
WIZARD,1.9145066577201983,93.8044738172584,78.51960221612413,27.314302462762374,0.20151592966090526,0.16010557419419869,81.67299075630027,25,0.38385915756225586,2400,2362
WIZARD,1.9183856649047717,89.2916651930624,83.54399555418942,26.46389612557743,0.1952016253623763,0.5052415018083518,81.51709984210005,26,0.40398311614990234,2500,2466
WIZARD,1.9158776707702416,92.22980128784364,81.30305894483946,25.985106951532092,0.15810027711447036,0.3239325386702997,81.66984762427033,51,0.8005199432373047,5000,4926
