class,height,strength,skill,intelligence,courage,physique,fitness,generationCount,executionTime,childrenCount,mutationCount
WIZARD,1.9201698188078806,91.28698536685683,82.11675101409622,25.157230862456423,0.3709101078498469,1.0681226487406656,81.1483660175036,19,2.0742509365081787,1800,1800
WIZARD,1.9007283391669794,100.21218684158261,72.80694263400176,24.862531065315242,1.6778469258983668,0.4404925332020355,79.67799892076783,10,0.8896121978759766,900,900
WIZARD,1.925961477523209,91.64201707167035,84.43240541147848,23.341201031872533,0.40153924707823174,0.18283723790036327,81.41797401490926,19,1.8771350383758545,1800,1800
WIZARD,1.9019492493734094,91.54821282833551,75.91871173687956,30.050632314666295,1.6926467175869304,0.7897964025316714,80.36832483529513,18,1.6858477592468262,1700,1700
WIZARD,1.924076410991375,88.1258546487163,85.23125851089745,25.367834976481586,0.6788577649296164,0.5961940989750746,81.05170273507763,16,1.5334410667419434,1500,1500
WIZARD,1.935963500096888,91.16100617286243,78.76730663992434,28.905861216202908,0.8439004214767255,0.32192554953361324,80.84055909987119,26,2.485718011856079,2500,2500
WIZARD,1.90634059901382,91.47880290151328,83.5230252578346,24.20593857288809,0.5348332414788721,0.2574000262851453,81.38744920142902,17,1.5999791622161865,1600,1600
WIZARD,1.915304018953751,88.32874225478604,85.6342975588786,25.00535787279112,0.7758017577778661,0.2558005557664043,81.24166943104584,32,3.015650749206543,3100,3100
WIZARD,1.9194269217485935,85.96746601850164,72.61754607901982,38.588217276532475,0.6254780696741844,2.2012925562718793,79.96503084657292,26,2.3090360164642334,2500,2500
WIZARD,1.9328642454778184,86.3189608264683,74.9642166087091,36.841112918325265,0.8416087646866446,1.0341008818107085,80.2789501421308,12,0.9243900775909424,1100,1100
