class,height,strength,skill,intelligence,courage,physique,fitness,generationCount,executionTime,childrenCount,mutationCount
WIZARD,1.9148003144398305,91.01494366323432,80.64562320023339,28.33943313653213,9.125344955258682e-14,9.250509093810902e-14,81.9438444500698,177,3.357451915740967,17600,14114
WIZARD,1.914620474678898,91.00099303669055,80.65086760733857,28.348139355970616,1.2677353327636757e-13,1.529383483030533e-13,81.94366610364199,184,3.5092060565948486,18300,14674
WIZARD,1.9149850846649474,91.02402657438954,80.64012510140249,28.335848324207802,6.546531013610994e-14,1.163929171708828e-13,81.94395670606343,192,3.5947999954223633,19100,15269
WIZARD,1.916782813947957,91.01865649394595,80.65954169485174,28.32180181120221,6.772734981251728e-14,6.862414840751668e-14,81.94142699085677,185,3.4280078411102295,18400,14575
WIZARD,1.915224822030383,91.0329061054317,80.63716803834954,28.329925856218544,8.893276315022269e-14,1.4352973941933134e-13,81.94399819427073,185,3.4878687858581543,18400,14698
WIZARD,1.9153657840855864,91.02229534869382,80.64357681392171,28.33412783738429,4.2392688085104156e-14,1.8387626935125997e-13,81.94396967369968,188,3.5762369632720947,18700,14960
WIZARD,1.9153149763088542,91.02677746002308,80.64433238889221,28.328890151084433,1.4699855390715473e-13,1.117469001020135e-13,81.9439847349506,189,3.621263027191162,18800,15040
WIZARD,1.915058171629689,91.02496342974815,80.62441502730607,28.3506215429455,9.843483670494421e-14,2.048331496549519e-13,81.94398036020175,188,3.5112900733947754,18700,14912
WIZARD,1.9151273193194835,91.01760411562272,80.65396505962873,28.32843082474838,6.72001917098456e-14,1.2559176078402925e-13,81.94399503361711,191,3.6323580741882324,19000,15206
WIZARD,1.91504472641397,91.0213696615128,80.64726493817398,28.331365400313114,9.398263316056747e-14,5.967091259739337e-14,81.94397796031092,189,3.4866487979888916,18800,15081
