class,height,strength,skill,intelligence,courage,physique,fitness,generationCount,executionTime,childrenCount,mutationCount
WIZARD,1.9150776107082288,91.01606086575397,80.64493133667,28.339007797575658,1.735870576159316e-13,2.0967624878915193e-13,81.94398636726805,179,3.355682134628296,17800,14275
WIZARD,1.9152652401975434,91.02598068699119,80.63951556999196,28.33450374301665,9.871755430598407e-14,1.1940456681510258e-13,81.94399464541567,186,3.569317102432251,18500,14825
WIZARD,1.9151895173855107,91.01780748728245,80.63429569638721,28.347896816330152,1.1160587517598979e-13,8.995125413784136e-14,81.94399938427529,191,3.729818820953369,19000,15193
WIZARD,1.91568404756597,91.03409697078125,80.62613302251414,28.339770006704295,1.6036922429068228e-13,1.7695018666544252e-13,81.9437534649936,183,3.4755728244781494,18200,14417
WIZARD,1.9155722021382697,91.01731627748286,80.64842742745415,28.33425629506277,9.935674320377501e-14,1.558454461686133e-13,81.94385369143515,178,3.4013280868530273,17700,14140
WIZARD,1.915033071733586,91.02777541307836,80.63979740548713,28.33242718143428,1.1538358119816894e-13,1.1947173245778773e-13,81.94397429499276,185,3.7059268951416016,18400,14757
WIZARD,1.915131927797275,91.02113795121542,80.64727223139548,28.331589817388878,6.950797658919154e-14,1.821132674908273e-13,81.94399627482984,179,3.426508903503418,17800,14211
WIZARD,1.9150894366455438,91.0312086450594,80.62526733699335,28.34352401794709,8.537561378043981e-14,9.792046979922386e-14,81.94398775439316,193,3.6586170196533203,19200,15275
WIZARD,1.915455866910319,91.02394252909221,80.63245954778395,28.343597923123387,2.0479026693629438e-13,2.876393513684123e-13,81.9439293922414,182,3.475137233734131,18100,14493
WIZARD,1.9150524599516094,91.03105276390683,80.63300956304063,28.335937673052417,8.795310026916606e-14,7.04563795376482e-14,81.94397956009918,192,3.6066958904266357,19100,15340
