class,height,strength,skill,intelligence,courage,physique,fitness,generationCount,executionTime,childrenCount,mutationCount
WIZARD,1.9155310693525562,91.02970538608406,80.5450366442548,28.424936715732986,9.571299519866437e-05,0.00022554093294564124,81.94367086209799,173,17.2896249294281,17200,13796
WIZARD,1.9155941151515445,91.01512826665564,80.63178016116598,28.353087445844718,1.947050713481395e-06,2.179282963860652e-06,81.94383318727432,257,24.618866205215454,25600,20380
WIZARD,1.9152860708193706,91.0240479460129,80.63080182118449,28.345149774476823,2.0953600052291685e-07,2.48789785005056e-07,81.9439903378789,289,27.658904790878296,28800,22910
WIZARD,1.9150425969395555,91.02486518860749,80.64351213232699,28.331622679065397,6.847303927627574e-14,8.938342188969643e-14,81.94397741348452,562,54.17542910575867,56100,44912
WIZARD,1.915628201768445,91.02806243109276,80.63368806464781,28.33824780121942,6.976458991380388e-07,1.005394111465746e-06,81.94380647440974,265,25.42516303062439,26400,21094
WIZARD,1.9173883359148667,91.08154663749329,80.88527190067497,27.815825522296493,0.15960694987037094,0.05774898966489474,81.82218045938879,38,3.795886278152466,3700,2949
WIZARD,1.9156794249223628,91.01959866162865,80.6335994321021,28.346801902805105,7.981306557407057e-10,2.6660108276025516e-09,81.94375934067735,399,39.506109952926636,39800,31955
WIZARD,1.914875336573446,91.01287120606877,80.67207654355582,28.31482167494759,6.161409242445174e-05,0.00016896133537537986,81.94377502530709,178,17.429636001586914,17700,14202
WIZARD,1.9153067511863842,91.07829593037235,80.61299810552183,28.30832973893234,0.0001457392163230865,0.00023048595719618034,81.94376369771079,151,15.61710000038147,15000,11964
WIZARD,1.916288153162614,91.06720774029614,80.61277540263433,28.31603423389026,0.000911643927535369,0.003070979251733931,81.94071298135451,135,13.56047010421753,13400,10764
