class,height,strength,skill,intelligence,courage,physique,fitness,generationCount,executionTime,childrenCount,mutationCount
WIZARD,1.9161768298125263,91.02392179590383,80.6891836265008,28.280874123445454,0.004745309431797982,0.0012751447180824197,81.93977308091917,75,7.403449058532715,7400,5964
WIZARD,1.9150117627974734,91.0274146213291,80.63514865563474,28.337436521353677,1.2241361970579046e-07,7.926889143864061e-08,81.94396673743637,314,26.068766355514526,31300,25032
WIZARD,1.916846431493544,91.02349105118367,80.6613849372102,28.314522719812818,0.0003782585710885439,0.00022303322222011674,81.94089705822998,137,14.694223642349243,13600,10787
WIZARD,1.9148401512265305,91.0195972852787,80.63534895335292,28.345053182993894,2.904443611129771e-07,2.8793009524224527e-07,81.9438741981227,296,27.980329990386963,29500,23600
WIZARD,1.9191372071887591,90.84002311432874,80.93157398179014,28.20155094486242,0.01610208458183919,0.01074987443688193,81.91325889120863,75,6.270205020904541,7400,5900
WIZARD,1.9152961976067118,91.02243981476875,80.64159865015007,28.33596153435862,3.1225125203031473e-10,4.1028826822890677e-10,81.94398919135531,404,35.218101978302,40300,32284
WIZARD,1.9163272013321,91.12213321982092,79.53976893979866,29.219707561804434,0.04568414401367853,0.07270613456229169,81.87538255225428,52,5.958812952041626,5100,4059
WIZARD,1.9149598942449093,90.9219228454217,80.62433109829395,28.451625602035598,0.0013423746760974267,0.0007780795726473961,81.94272199375281,132,11.619623899459839,13100,10474
WIZARD,1.9150644053841626,91.02677391430028,80.65785869649196,28.31536670521566,3.588635407375468e-07,3.2512859160884657e-07,81.94398166010984,255,21.314476013183594,25400,20392
WIZARD,1.9150272751901256,91.02458125445142,80.63398300261521,28.34143472218973,7.277413233213793e-07,2.930022897350134e-07,81.94397171055144,293,24.666758060455322,29200,23436
