cost,expandedNodes,borderNodes,executionTime
142,141,1,0.008664131164550781
142,141,1,0.008808135986328125
142,141,1,0.008383035659790039
142,141,1,0.008170127868652344
142,141,1,0.008439064025878906
142,141,1,0.008454084396362305
142,141,1,0.00834798812866211
142,141,1,0.008283138275146484
142,141,1,0.008102178573608398
142,141,1,0.008275985717773438
