cost,expandedNodes,borderNodes,executionTime
142,141,1,0.00858306884765625
142,141,1,0.008891105651855469
142,141,1,0.008273839950561523
142,141,1,0.008235931396484375
142,141,1,0.008046150207519531
142,141,1,0.008223772048950195
142,141,1,0.008376121520996094
142,141,1,0.008475780487060547
142,141,1,0.008319854736328125
142,141,1,0.00816798210144043
