cost,expandedNodes,borderNodes,executionTime
142,141,1,0.007473945617675781
142,141,1,0.008096933364868164
142,141,1,0.007750034332275391
142,141,1,0.007609128952026367
142,141,1,0.00760197639465332
142,141,1,0.007712841033935547
142,141,1,0.007559776306152344
142,141,1,0.0075550079345703125
142,141,1,0.007605075836181641
142,141,1,0.007582902908325195
