class,height,strength,skill,intelligence,courage,physique,fitness,generationCount,executionTime,childrenCount,mutationCount
WIZARD,1.9744407556778185,108.76400474009746,59.90358808533144,28.955488191379867,0.24660734391269187,2.1303116392785153,72.55179023706047,12,2.063985824584961,1100,753
WIZARD,1.8186841092192185,71.55296157527594,82.01819744467137,45.425064277510124,0.7279619840850461,0.2758147184574937,71.97262048170333,7,1.1333918571472168,600,446
WIZARD,1.885816340015667,95.32244363747043,79.42275223835985,18.976523523250425,4.878460843168601,1.3998197577506943,77.47537212055259,13,2.0529258251190186,1200,850
WIZARD,1.9551579139983928,76.98152756008398,77.60319390448666,31.585138509089322,2.0179816318519768,11.81215839448805,72.46712182382907,8,1.4050891399383545,700,489
WIZARD,1.9219972302137993,73.87000671192267,52.23500980722029,72.44804371203769,1.1873433514544822,0.2595964173648751,72.92342101296622,7,0.8942768573760986,600,429
WIZARD,1.9327615484732883,76.66005214512515,69.44996162689596,40.32036137776713,6.024998174744146,7.544626675467597,73.2635736969971,20,2.1631741523742676,1900,1342
WIZARD,1.943382936151398,92.75116470523311,65.06701611043368,31.158927479442468,3.8370717600684814,7.185819944822263,74.48986233374733,7,0.4506368637084961,600,412
WIZARD,1.945439326455776,91.29566916117302,81.0851865906691,9.287506579863253,4.885458877627463,13.44617879066719,70.93146154515266,9,1.4685211181640625,800,563
WIZARD,1.8495819220281717,75.31373521277483,85.89058958397044,30.234541401010624,0.8306119161599743,7.730521886084153,73.01693212236438,7,0.806067943572998,600,406
WIZARD,1.8124239243705849,90.175880957401,74.7215356285806,28.645586565196794,3.391626713005855,3.065370135815746,71.88593287977376,7,0.44769906997680664,600,417
