class,height,strength,skill,intelligence,courage,physique,fitness,generationCount,executionTime,childrenCount,mutationCount
WIZARD,1.9267566519132262,83.29937105439183,83.71569453540046,32.437531699265854,0.27626312091747507,0.2711395900243794,81.00955767342442,21,2.268357992172241,2000,1374
WIZARD,1.8297330572941792,89.04864667870577,68.79089408499378,37.629788343742725,4.263509019261657,0.2671618732960714,73.87023598285455,15,1.2958650588989258,1400,982
WIZARD,1.8990140372358084,87.46220241483049,56.75189949144298,53.54001625424563,2.0619725541581135,0.1839092853227736,77.23889345157622,12,0.6957817077636719,1100,776
WIZARD,1.9391188751022579,97.56298536473766,83.40687952328702,17.53031356983223,1.081850834873734,0.417970707269346,79.9765835720636,31,2.221853017807007,3000,2063
WIZARD,1.898757046021976,89.25068122049083,80.44320609956158,28.697191391251224,1.2630317210786355,0.3458895676177192,80.81483371356391,29,2.106100082397461,2800,1973
WIZARD,1.8889400818600062,86.85800693264503,85.06473326996257,25.37313217539491,2.0530999039886053,0.6510277180089125,79.70837185103355,27,1.9526448249816895,2600,1828
WIZARD,1.8954248513608585,90.4260626247151,62.75702564051694,43.20930751824376,0.054442675148961464,3.55316154137521,78.28409088802616,19,1.454468011856079,1800,1247
WIZARD,1.9248715453622,83.60602164360478,79.4456141690917,36.09530181623235,0.03376780481551617,0.8192945662556755,80.91948607434715,18,1.096540927886963,1700,1164
WIZARD,1.9150987868634524,87.40350724783636,45.835549484836534,56.6553432745677,1.1965394574396149,8.90906053531978,71.31442532714178,8,0.785283088684082,700,467
WIZARD,1.9003920527525069,96.13446638938508,66.06111608580747,30.213202367896862,2.3626303558278137,5.228584801082765,76.71212313299937,13,0.7631700038909912,1200,827
