class,height,strength,skill,intelligence,courage,physique,fitness,generationCount,executionTime,childrenCount,mutationCount
WIZARD,1.8985897085917083,77.2490551725788,88.94334221811395,30.580968793614606,0.8479787747262698,2.378655040966345,78.46110927733618,10,0.4857828617095947,900,614
WIZARD,1.8505293994232395,86.12740797469566,57.52341395191041,47.702397036461875,0.15648227399518738,8.490298762936858,72.27661807273975,7,0.36193084716796875,600,439
WIZARD,1.892396879701419,104.59527280277058,58.54768877662485,30.07781701803827,3.6219882162747545,3.1572331862915655,74.3935247358569,18,1.983022928237915,1700,1177
WIZARD,1.9089095465581605,66.31707805873528,85.22625374612836,41.93181017677768,1.8960606337770827,4.628797384581559,73.86474409675017,18,1.5999119281768799,1700,1178
WIZARD,1.8989032107944475,83.54103653154982,75.01333505164287,37.49625362785931,3.019951534673518,0.9294232542744951,79.03772893686481,17,0.9625649452209473,1600,1107
WIZARD,1.8611978922619723,91.28532304118453,62.74078109279365,35.64859099477701,0.520597680520349,9.804707190724525,73.37692156887707,11,0.835411787033081,1000,688
WIZARD,1.9473781818614762,95.43431876713228,65.34319370488286,31.11671932039485,0.24262201180446777,7.8631461957854984,75.60438322681075,16,0.9003369808197021,1500,1055
WIZARD,1.9193378410626494,95.76814217599306,68.63296568412315,34.872168581273385,0.35503711513472047,0.3716864434757145,80.7501768886904,34,2.0919389724731445,3300,2302
WIZARD,1.8558038732897395,80.3788868441098,84.46076154170284,24.20475863442651,0.6571455866735705,10.298447393087264,73.26843678001643,7,0.40211987495422363,600,409
WIZARD,1.9372319683030248,87.33754845882288,86.9734249178931,23.0447417520946,1.9314727133241165,0.7128121578653365,79.75936251372732,14,1.0695459842681885,1300,889
