class,height,strength,skill,intelligence,courage,physique,fitness,generationCount,executionTime,childrenCount,mutationCount
WIZARD,1.8985897085917083,73.27963389871483,77.07594581232026,33.550666363079394,13.83732541444373,2.256428511441785,71.63647262650987,7,0.1107029914855957,600,477
WIZARD,1.8294462660344293,97.76398705514902,67.68521718527147,19.998012026112992,1.8542972790930505,12.698486454373487,68.45437917916435,7,0.11016106605529785,600,488
WIZARD,1.8779320453885402,79.37159264572917,60.873781510565905,46.84610834456104,3.7423401434265386,9.166177355717325,72.14279728877474,10,0.16571593284606934,900,705
WIZARD,1.9325969439886461,94.60941958325272,75.28801745867345,11.098958176470301,14.04309304607574,4.960511735527829,70.72728307997534,7,0.10975503921508789,600,461
WIZARD,1.9359247100126924,70.04722044101946,89.20805021930695,30.059823508418724,10.041204686722244,0.6437011445326195,72.80182526813266,8,0.1298379898071289,700,566
WIZARD,1.8641681010710056,83.45019605635214,69.08780955647835,29.04917734183276,14.075664249072892,4.337152796263852,69.99055499205966,7,0.1101691722869873,600,480
WIZARD,1.9147862147717256,76.3367025772256,68.04305553525359,41.61907369825383,7.429663132527021,6.571505056739936,73.09228214239747,17,0.2933640480041504,1600,1299
WIZARD,1.8987843911657953,85.50650528625009,87.38574615564602,25.970856979224845,0.31830214649984573,0.818589432379199,80.72513564847895,28,0.49376368522644043,2700,2199
WIZARD,1.8672929353439471,87.24550964502781,62.814175593601206,47.96788337446818,1.9041221854034924,0.06830920149931671,77.14102371941593,8,0.1288437843322754,700,569
WIZARD,1.9263021376547897,92.78701948920725,81.76066427720228,23.766366140174544,1.5719636553651413,0.11398643805080642,80.83173377097013,45,0.7951250076293945,4400,3541
