class,height,strength,skill,intelligence,courage,physique,fitness,generationCount,executionTime,childrenCount,mutationCount
WIZARD,1.9155243612810722,91.0353479506159,80.65143135766272,28.313219747891356,5.018028161266079e-07,4.4202717941136164e-07,81.9438859568313,431,33.84791707992554,43000,4294
WIZARD,1.9159189464727746,91.01860193772924,80.61325128283211,28.368069029535867,3.999632743336366e-05,3.775357527863796e-05,81.9434193750213,291,20.860964059829712,29000,2907
WIZARD,1.9140893067408253,91.01657280874016,80.61065931218907,28.372767705100234,1.1715312151590909e-07,5.681741579240633e-08,81.94276965019453,492,34.691805839538574,49100,4939
WIZARD,1.9130400056997718,91.01810907803373,80.65363806203831,28.328252250579506,2.272748532996613e-07,3.820736111552157e-07,81.93935659030163,395,27.750432014465332,39400,3890
WIZARD,1.9147921392443101,91.02599886619113,80.64955574523407,28.324445388570247,1.651534312307115e-12,2.9381896224989288e-12,81.9438380958657,814,62.299782037734985,81300,8100
WIZARD,1.9125369517726063,90.97016387586665,80.70964703465877,28.320180466253472,5.0754472487447055e-06,3.547773833530495e-06,81.93690492809566,314,40.74992108345032,31300,3005
WIZARD,1.9135106342453823,91.02296051089029,80.64189494781469,28.33514453960656,8.091422678529228e-10,8.79334964770327e-10,81.94116077124923,661,50.730934143066406,66000,6521
WIZARD,1.915516500456716,91.1394901003857,80.37603073906024,28.43303338104701,0.019009165004282628,0.03243661450279638,81.91674005180838,106,7.723587989807129,10500,1002
WIZARD,1.9164398482505436,90.99845463956464,80.63404102166338,28.36747294136546,1.8884714865129685e-05,1.2512691655967898e-05,81.94239695729664,320,23.100944995880127,31900,3180
WIZARD,1.915651148012335,91.01666530817572,80.6163571894839,28.366977478430236,6.280533039439601e-09,1.7629611109911698e-08,81.94378269381804,487,36.79802680015564,48600,4752
