cost,expandedNodes,borderNodes,executionTime
90,112785,26,22.38424515724182
90,112785,26,23.174787998199463
90,112785,26,23.44660186767578
90,112785,26,23.7724769115448
90,112785,26,22.671051025390625
90,112785,26,23.01496195793152
90,112785,26,23.075647115707397
90,112785,26,22.750808238983154
90,112785,26,23.865553855895996
90,112785,26,22.03932213783264
