cost,expandedNodes,borderNodes,executionTime
196,106229,237,16.655497789382935
196,106229,237,17.47864603996277
196,106229,237,16.853183031082153
196,106229,237,17.0278480052948
196,106229,237,17.480205059051514
196,106229,237,17.2462899684906
196,106229,237,17.206470012664795
196,106229,237,17.197670936584473
196,106229,237,16.637101650238037
196,106229,237,16.96098494529724
