cost,expandedNodes,borderNodes,executionTime
108,84767,2646,14.024216890335083
108,84767,2646,14.570259094238281
108,84767,2646,15.125546932220459
108,84767,2646,14.97453784942627
108,84767,2646,14.993987083435059
108,84767,2646,15.007698059082031
108,84767,2646,14.49350094795227
108,84767,2646,15.206964015960693
108,84767,2646,14.77235198020935
108,84767,2646,14.653116941452026
