class,height,strength,skill,intelligence,courage,physique,fitness,generationCount,executionTime,childrenCount,mutationCount
WIZARD,1.913761312400994,91.02267264000017,80.63565964198101,28.34166767170798,2.0392903607540494e-08,2.5917943171213687e-08,81.94194191575627,328,5.473083019256592,32700,16266
WIZARD,1.9140766678046421,91.02211110228843,80.63250262713282,28.345383295315898,1.57178183333113e-06,1.4034810143547869e-06,81.94274563432522,293,4.887856960296631,29200,14687
WIZARD,1.9155746353700673,91.0379894022199,80.74788502515237,28.213100301524413,0.00033178230577008864,0.0006934887975272766,81.94325603871118,166,2.776326894760132,16500,8196
WIZARD,1.9149915176702017,91.03290668836009,80.64754817270497,28.3195107723439,1.9154591993792024e-05,1.5211999062699317e-05,81.94394007962934,212,3.4855167865753174,21100,10520
WIZARD,1.9149557223512037,91.02101388984087,80.64384922691772,28.33513688324119,1.167977589908057e-13,1.4303223448373633e-13,81.9439435309704,577,10.232553005218506,57600,28595
WIZARD,1.9143953461653693,90.94886575242026,80.62982591069085,28.42032483984647,0.00041226718065968834,0.0005712298617528674,81.94279363236171,163,2.7066547870635986,16200,8113
WIZARD,1.9100672525120492,90.22529572144482,80.35111461382591,28.844066956196762,0.27496184969203125,0.30456085884046835,81.61077131666327,39,0.6386818885803223,3800,1880
WIZARD,1.915373932677195,91.02365379530384,80.64102532553902,28.33532087915684,9.742362947487288e-14,2.3210316593067565e-13,81.94396675323186,584,10.106819152832031,58300,29192
WIZARD,1.9159725783138735,91.03398144243654,80.72089785792093,28.243265249426674,0.0012414307457171638,0.0006140194701361705,81.94235982810564,137,2.287666082382202,13600,6777
WIZARD,1.914227774526274,91.03493853929318,80.64391166678571,28.321144588759246,2.9797004985230254e-06,2.225461385359179e-06,81.94305936952702,263,4.5476179122924805,26200,13159
