class,height,strength,skill,intelligence,courage,physique,fitness,generationCount,executionTime,childrenCount,mutationCount
WIZARD,1.9141318427085863,91.02842899889194,80.64463796722083,28.32690583959432,1.1768288718701577e-05,1.542600418938196e-05,81.94285375682266,227,3.6024627685546875,22600,11305
WIZARD,1.9149015023755838,91.02264089461808,80.64462767841371,28.33273142649763,2.5286864732220456e-10,2.1770261433088642e-10,81.94391469283785,452,7.2365288734436035,45100,22576
WIZARD,1.9153565175194176,91.02431792385417,80.64208256953495,28.33359950661061,1.904482997324377e-13,9.413405025744e-14,81.94397283944359,636,10.171433925628662,63500,31636
WIZARD,1.9154201076795467,91.01860221128196,80.64099710744934,28.340400653956387,1.2839469730286319e-08,1.4472868693453786e-08,81.94394741172427,367,5.880635976791382,36600,18165
WIZARD,1.9157548939248767,91.02014164060827,80.64346733998283,28.3363910193966,8.30285151926079e-12,4.0016058621596895e-12,81.94367956697555,566,9.004936933517456,56500,28019
WIZARD,1.9161935951518219,91.05366365286379,80.7809878927574,28.16356386033239,0.0012436113403494645,0.0005409827060749761,81.94191037478728,154,2.4396228790283203,15300,7678
WIZARD,1.9145463111374799,91.02396381749601,80.65347306622415,28.322486217332038,4.127019624289762e-05,3.562875157303511e-05,81.94353821887744,205,3.2617952823638916,20400,10194
WIZARD,1.9133060302272378,91.01729479241132,80.6485325701153,28.334111317291104,3.781416832280758e-05,2.3506013978468002e-05,81.94039776149616,220,3.519690990447998,21900,10920
WIZARD,1.9164261036694548,90.9873938548067,80.6315114727987,28.380856039788107,0.00010664880887747142,0.00013198379758879117,81.94231662850228,172,2.751585006713867,17100,8584
WIZARD,1.914793929767815,91.02375303686584,80.63878324779762,28.33746369545472,8.696390133776341e-09,1.1185444700588799e-08,81.94383988382984,405,6.461599111557007,40400,20161
