class,height,strength,skill,intelligence,courage,physique,fitness,generationCount,executionTime,childrenCount,mutationCount
WIZARD,1.915091058753552,91.02461163810987,80.64473657391532,28.3306517879747,7.037356179539838e-14,6.976228635647619e-14,81.94398967603118,385,44.35235929489136,38400,30577
WIZARD,1.9149342882281108,91.02041341783718,80.65180058337499,28.32778595652262,1.8748291774725265e-08,2.35169232830772e-08,81.9439323919174,234,26.868047952651978,23300,18646
WIZARD,1.9152626278753597,91.0228087313965,80.6412080703416,28.335983198261825,6.685944323897685e-14,3.996088120240509e-14,81.94399510203675,413,47.45451474189758,41200,32956
WIZARD,1.9151655810135597,91.02384971232078,80.64498579821428,28.331164489464946,1.0773200040556963e-14,3.735315461865615e-14,81.94399932785153,609,70.00169682502747,60800,48720
WIZARD,1.915338253813171,91.02278661585862,80.63633558563927,28.34087779850205,6.298243052770148e-14,4.1670957712170037e-14,81.9439783937115,418,48.02966117858887,41700,33437
WIZARD,1.9149792018476064,91.02316880204371,80.64245860960054,28.33437258835572,3.40149554724981e-14,3.329394667364366e-14,81.94395423305187,423,48.54260611534119,42200,33791
WIZARD,1.915226905315698,91.02325936460313,80.64202678512127,28.334713850275527,4.196330169421526e-14,4.033606117915151e-14,81.94399889456017,403,46.49741172790527,40200,32196
WIZARD,1.9152526767531242,91.02299677853036,80.64295705645297,28.334046165016606,3.7334515730776614e-14,4.287179778650211e-14,81.9439964202473,407,47.23006796836853,40600,32492
WIZARD,1.9150736889314757,91.02395121487424,80.64468228732773,28.331366497797784,9.729942979046665e-14,1.7227473332471255e-13,81.94398583798926,366,42.48917865753174,36500,29123
WIZARD,1.9149899416609608,91.02316382184496,80.64219323989909,28.33464293825588,3.399760421653974e-14,9.843221341455854e-14,81.94395873759527,410,47.500876665115356,40900,32645
