class,height,strength,skill,intelligence,courage,physique,fitness,generationCount,executionTime,childrenCount,mutationCount
WIZARD,1.913900364028524,91.01979386670536,80.64489407824183,28.335312055052682,6.533517026452319e-14,8.045720943359193e-14,81.94232166408977,153,56.26497435569763,15200,12175
WIZARD,1.9147463212040132,91.02111228629681,80.64448475066042,28.334402963042663,6.324842341874324e-14,7.039253745189864e-14,81.94379937581884,161,59.19900345802307,16000,12848
WIZARD,1.9157130299643537,91.02092492225846,80.62422857218436,28.35484650555719,1.2890518675153615e-14,8.436668161462735e-15,81.94372378398944,182,66.77335047721863,18100,14392
WIZARD,1.9150215865181632,91.02452952128307,80.64945855530823,28.32601192340867,3.429861873818964e-14,4.260776642928049e-14,81.94397033919645,175,64.16714811325073,17400,13939
WIZARD,1.9153362308262403,91.02598767572695,80.63871851872864,28.33529380554437,4.025210486885484e-14,2.773076834555619e-14,81.94397906671337,183,67.14874029159546,18200,14611
WIZARD,1.9153975655310918,91.02555506847774,80.65136809237188,28.32307683915034,4.1387964096709546e-14,3.972408025269384e-14,81.94395696352994,176,64.66262578964233,17500,14126
WIZARD,1.915622307335562,91.02233331103645,80.6395880354067,28.338078653556792,4.1044620388284244e-14,2.5545104721514878e-14,81.94381294871454,170,62.341341972351074,16900,13515
WIZARD,1.9156760612322938,91.0232100572143,80.64257157324099,28.33421836954464,6.631487177141192e-14,3.864903815843458e-14,81.94376323862065,169,61.963796615600586,16800,13382
WIZARD,1.915203992191088,91.02317890147181,80.64178564443844,28.3350354540897,4.005124004170702e-14,4.146863057957529e-14,81.9439999637433,170,62.343626499176025,16900,13470
WIZARD,1.9152276922473515,91.0250103195464,80.64514504365665,28.329844636796928,3.036831061695966e-14,4.161458096042769e-14,81.94399874740307,172,63.16578435897827,17100,13696
