class,height,strength,skill,intelligence,courage,physique,fitness,generationCount,executionTime,childrenCount,mutationCount
WIZARD,1.9073007183212227,84.52280161350089,62.74076458770663,44.24960650156895,0.837269558502882,7.649557738720636,76.06184511796152,9,0.5277338027954102,800,645
WIZARD,1.8186841092192185,71.55296157527594,82.01819744467137,45.425064277510124,0.7279619840850461,0.2758147184574937,71.97262048170333,7,0.5474498271942139,600,488
WIZARD,1.9281021595824808,73.36817506642741,73.42775759214365,31.140846407779687,3.6730920294766,18.39012890417265,69.58579869055238,7,1.5826449394226074,600,474
WIZARD,1.9172530943771884,76.13991899100415,84.57095612896154,22.296075396854253,7.071142964546133,9.921906518633888,72.28371143665308,7,1.5530989170074463,600,466
WIZARD,1.808399667268369,79.38692048317175,81.68127751393817,34.92082039978387,0.6741327286438173,3.3368488744624267,71.95697387548292,11,2.5177111625671387,1000,795
WIZARD,1.8569704708713606,96.64370290674235,67.00035685859203,21.050578103350887,14.510950841264007,0.7944112900507113,69.94514208892915,7,1.1429731845855713,600,479
WIZARD,1.8741904904978146,81.3480378356291,63.77906934793364,50.11885681321678,2.8809767331791387,1.8730592700413582,75.81268423052207,7,1.176527976989746,600,490
WIZARD,1.9088204496996157,81.88409713994861,88.18354298935674,11.104883516447444,11.114876985525397,7.712599368721818,71.4436208071393,15,2.1112959384918213,1400,1090
WIZARD,1.9047439387500482,66.08045059229111,100.92265625552679,19.89560252596843,3.527381425281032,9.573909200932636,69.98214403068214,7,0.41501498222351074,600,478
WIZARD,1.8495819220281717,75.31373521277483,85.89058958397044,30.234541401010624,0.8306119161599743,7.730521886084153,73.01693212236438,7,0.4189760684967041,600,470
