class,height,strength,skill,intelligence,courage,physique,fitness,generationCount,executionTime,childrenCount,mutationCount
WIZARD,1.8985897085917083,73.27963389871483,77.07594581232026,33.550666363079394,13.83732541444373,2.256428511441785,71.63647262650987,7,0.17891287803649902,600,477
WIZARD,1.9335366670252205,91.70099482641349,44.728311700905394,49.761151752121386,8.001779814671536,5.807761905888206,68.92947561455321,8,0.19912171363830566,700,568
WIZARD,1.884236515600858,80.31488819256455,63.445008359544474,39.09930203459366,12.85185098000749,4.28895043328981,70.83859403032,7,0.17114686965942383,600,471
WIZARD,1.9217024043521604,75.73307569823535,106.11367084322308,5.825725184610811,0.49238101933743217,11.83514725459334,71.66706318156021,7,0.17256855964660645,600,479
WIZARD,1.9253482348765423,90.35267996641838,68.18752844572275,38.20913250581484,2.2074549642675665,1.0432041177764664,79.401304850195,21,0.5607762336730957,2000,1598
WIZARD,1.906748096390301,71.8875906584451,69.77897425403602,44.81457647407237,3.346788258193805,10.172070355252723,72.48870337061635,9,0.22742414474487305,800,634
WIZARD,1.9166041697663911,82.44965747058974,84.03004072378596,27.64186511095954,1.3077320215406436,4.570704673124127,78.50427543265748,36,0.9765279293060303,3500,2815
WIZARD,1.8851561342880843,78.48645288558288,102.8434280050456,14.80839784575379,0.7141271106422963,3.14759415297544,76.3127710005598,16,0.4205586910247803,1500,1216
WIZARD,1.9191061918657237,71.00630101354912,80.69890436153007,27.381567857996217,19.515162842205694,1.3980639247188844,69.07616777250281,7,0.1721804141998291,600,480
WIZARD,1.902353041253162,86.82462837298249,68.42763449563786,27.048055180680464,17.591467649240442,0.10821430145873637,71.76802631952029,9,0.22757673263549805,800,640
