class,height,strength,skill,intelligence,courage,physique,fitness,generationCount,executionTime,childrenCount,mutationCount
WIZARD,1.9147974256370452,91.0228584460573,80.64066222707322,28.336479225032914,4.948996563049504e-08,5.234661625208955e-08,81.94384267934927,265,25.950332164764404,26400,21058
WIZARD,1.9157212067275353,91.02218607274088,80.55926284631195,28.41772565052508,0.0003670504659997694,0.00045837995609703143,81.94324967849136,124,11.65787410736084,12300,9869
WIZARD,1.9145289082329295,91.04382376906811,80.59468559760546,28.361330666609796,8.916259232211998e-05,7.080412432965908e-05,81.9434595543214,164,13.130104064941406,16300,12911
WIZARD,1.915507366647785,91.03139638744179,80.6755590644123,28.29299608146598,2.1913500473767075e-05,2.6553179515330194e-05,81.94386716229323,185,16.108519077301025,18400,14593
WIZARD,1.9151829129148894,91.02546556695015,80.63112184276395,28.343412531587543,2.786276861164828e-08,3.0835588772133305e-08,81.94399937885932,311,25.348188161849976,31000,24757
WIZARD,1.9151719556283988,91.02851393209522,80.64368054007943,28.326843925351604,0.0005083182327280546,0.00045328424101392353,81.94349305676306,121,9.988193035125732,12000,9586
WIZARD,1.9153965303695615,91.00461477254156,80.67092451264982,28.32443757795269,1.1607965621679365e-05,1.1528890299117037e-05,81.94394002425332,184,14.832834959030151,18300,14661
WIZARD,1.9147060710987283,91.00888404393632,80.59902729627728,28.392036749368184,3.5190826600641274e-05,1.671959161147733e-05,81.94372069342613,188,15.356804132461548,18700,14882
WIZARD,1.915185303114514,91.02295853009302,80.64144244783829,28.33559902194918,5.665420335557981e-11,6.287803392284239e-11,81.94400004761464,448,35.10348892211914,44700,35710
WIZARD,1.9150538500186098,91.05499033867633,80.56034771811603,28.38403743181206,0.00024780110967847363,0.00037671028588160966,81.94361941433843,154,11.427801847457886,15300,12237
