class,height,strength,skill,intelligence,courage,physique,fitness,generationCount,executionTime,childrenCount,mutationCount
WIZARD,1.9153006716415064,91.0231820458901,80.64221189892004,28.33460605518972,8.045179566004757e-14,7.807175279856332e-14,81.9439882399418,261,37.31813097000122,26000,20685
WIZARD,1.9152277788742464,91.02317621656145,80.64221058303303,28.3346132004055,8.408497872287374e-15,6.094125265639436e-14,81.94399883293941,277,39.26283121109009,27600,22035
WIZARD,1.9151967623323003,91.02437068468784,80.63779089768295,28.337838417629182,3.052886521908155e-14,3.5578714544896087e-14,81.94399998499273,238,33.76873779296875,23700,18878
WIZARD,1.915027214225737,91.02310527053913,80.64202638592694,28.334868343533895,2.6215149733011305e-14,2.002173283335266e-14,81.9439725649618,329,46.767082929611206,32800,26162
WIZARD,1.9151756634264636,91.02294061042292,80.64862792738165,28.328431462195294,6.804396596789186e-14,9.89529370119513e-14,81.94399961152179,230,32.68483114242554,22900,18313
WIZARD,1.9155218860968364,91.02263620664682,80.64331613872294,28.334047654630222,3.064630171767076e-14,3.245362225320735e-14,81.94389022533468,243,34.84926891326904,24200,19321
WIZARD,1.9152805661142691,91.01893242461708,80.63007927153392,28.350988303848982,4.083760490200962e-14,4.024310462528477e-14,81.94399116255249,270,38.68805146217346,26900,21542
WIZARD,1.9149448943925824,91.02131521266006,80.64963104972135,28.329053737618523,3.32364591050186e-14,6.802057107143936e-14,81.94393801341685,265,37.978254556655884,26400,21211
WIZARD,1.9152715649747112,91.02281287573754,80.641116046745,28.336071077517413,3.541951802430492e-14,3.443449007534801e-14,81.94399375037803,299,42.880722522735596,29800,23914
WIZARD,1.91560363877991,91.02321942295687,80.6422856162232,28.334494960819907,4.0452225666638265e-14,4.025604277257378e-14,81.94382890397362,253,36.14672350883484,25200,20239
