class,height,strength,skill,intelligence,courage,physique,fitness,generationCount,executionTime,childrenCount,mutationCount
WIZARD,1.9154248227323598,91.02387877384619,80.64384575405836,28.332275472095393,3.6271653329241264e-14,6.34917880239336e-14,81.94394542141663,204,48.196338415145874,20300,16274
WIZARD,1.915608395735144,91.02166409050452,80.63843790081853,28.339898008676915,4.0108257506600084e-14,2.2398543453562663e-14,81.943824807601,206,47.20044279098511,20500,16465
WIZARD,1.914316603703,91.01974739625126,80.64034666677038,28.339905936978212,9.263392433165322e-14,9.554395968030243e-14,81.9432276162463,169,38.893752574920654,16800,13414
WIZARD,1.9158039837008791,91.0216778105981,80.64175693241828,28.336565256983576,4.14020280891965e-14,3.7697013137331717e-14,81.94362118430831,173,40.30320692062378,17200,13666
WIZARD,1.9151827701359814,91.02326893390993,80.64235695579626,28.334374110293773,3.655825102243859e-14,4.247265028088233e-14,81.9440000086766,191,44.217262983322144,19000,15250
WIZARD,1.915110006627523,91.02458339227422,80.64531499479395,28.330101612931763,3.9371009928013497e-14,6.831104164143714e-14,81.94399317155528,177,41.89655113220215,17600,14074
WIZARD,1.9162751206492123,91.01968278786283,80.63740836073876,28.342908851398338,3.424122281445277e-14,5.646659745268429e-14,81.94281025572343,182,43.12858247756958,18100,14366
WIZARD,1.915241068315829,91.02179568929043,80.64282967911242,28.335374631597112,4.034935040692871e-14,3.99751815680751e-14,81.9439976860516,203,47.87550354003906,20200,16154
WIZARD,1.9152567265869695,91.0233629353547,80.64176361482106,28.334873449824194,4.104056866537903e-14,3.455763603345661e-14,81.94399591155478,179,41.77699398994446,17800,14104
WIZARD,1.915342188538736,91.01448469789575,80.62789316156707,28.357622140537067,5.6215000256090336e-14,6.864654257697939e-14,81.94397529162279,179,41.202380895614624,17800,14216
