cost,expandedNodes,borderNodes,executionTime
23,223,117,0.01743292808532715
23,223,117,0.017155170440673828
23,223,117,0.01711416244506836
23,223,117,0.01691603660583496
23,223,117,0.01701498031616211
23,223,117,0.021567106246948242
23,223,117,0.0174710750579834
23,223,117,0.016723155975341797
23,223,117,0.01741814613342285
23,223,117,0.016735076904296875
