cost,expandedNodes,borderNodes,executionTime
2505,58299,5606,4.532702922821045
2505,58299,5606,6.126550912857056
2505,58299,5606,5.44105076789856
2505,58299,5606,5.83318305015564
2505,58299,5606,5.881556034088135
2505,58299,5606,6.211153984069824
2505,58299,5606,5.517548084259033
2505,58299,5606,5.893805027008057
2505,58299,5606,5.910294055938721
2505,58299,5606,5.80311393737793
