cost,expandedNodes,borderNodes,executionTime
155,16212,850,1.9599461555480957
155,16212,850,1.7589640617370605
155,16212,850,1.7410078048706055
155,16212,850,1.7637782096862793
155,16212,850,1.7232120037078857
155,16212,850,1.6866958141326904
155,16212,850,1.7858030796051025
155,16212,850,1.6812028884887695
155,16212,850,1.7751860618591309
155,16212,850,1.7062511444091797
