cost,expandedNodes,borderNodes,executionTime
61,69989,2266,8.1804358959198
61,69989,2266,8.443283081054688
61,69989,2266,8.834582090377808
61,69989,2266,8.988047122955322
61,69989,2266,8.700284004211426
61,69989,2266,8.111057996749878
61,69989,2266,8.67616581916809
61,69989,2266,8.615886688232422
61,69989,2266,8.379047870635986
61,69989,2266,7.927009105682373
