cost,expandedNodes,borderNodes,executionTime
61,60411,5027,8.454386949539185
61,60411,5027,9.135812044143677
61,60411,5027,9.436794996261597
61,60411,5027,9.015536069869995
61,60411,5027,8.93217420578003
61,60411,5027,9.21485710144043
61,60411,5027,8.98486614227295
61,60411,5027,9.233088970184326
61,60411,5027,9.213248014450073
61,60411,5027,9.170766115188599
