epoch,trainingMSE,testingMSE
157,215.08629796563395,215.08629796563395
158,214.21277504431995,214.21277504431995
159,213.34861760555265,213.34861760555265
160,212.49365269670912,212.49365269670912
161,211.64771153537578,211.64771153537578
162,210.81062938898862,210.81062938898862
163,209.9822454584823,209.9822454584823
164,209.16240276579848,209.16240276579848
165,208.3509480451066,208.3509480451066
166,207.54773163760132,207.54773163760132
167,206.75260738974268,206.75260738974268
168,205.965432554812,205.965432554812
169,205.1860676976616,205.1860676976616
170,204.41437660254223,204.41437660254223
171,203.65022618389412,203.65022618389412
172,202.8934863999959,202.8934863999959
173,202.14403016936734,202.14403016936734
174,201.40173328982627,201.40173328982627
175,200.66647436010527,200.66647436010527
176,199.9381347039361,199.9381347039361
177,199.21659829651466,199.21659829651466
178,198.50175169326135,198.50175169326135
179,197.7934839607968,197.7934839607968
180,197.09168661005455,197.09168661005455
181,196.3962535314557,196.3962535314557
182,195.70708093207426,195.70708093207426
183,195.02406727472402,195.02406727472402
184,194.34711321889912,194.34711321889912
185,193.67612156350773,193.67612156350773
186,193.0109971913327,193.0109971913327
187,192.3516470151651,192.3516470151651
188,191.69797992554982,191.69797992554982
189,191.0499067400905,191.0499067400905
190,190.40734015426128,190.40734015426128
191,189.77019469367323,189.77019469367323
192,189.13838666774873,189.13838666774873
193,188.51183412475513,188.51183412475513
194,187.89045680815323,187.89045680815323
195,187.27417611421703,187.27417611421703
196,186.66291505088313,186.66291505088313
197,186.05659819778836,186.05659819778836
198,185.4551516674582,185.4551516674582
199,184.85850306760668,184.85850306760668
200,184.26658146451385,184.26658146451385
201,183.67931734744414,183.67931734744414
202,183.09664259407234,183.09664259407234
203,182.5184904368862,182.5184904368862
204,181.94479543053245,181.94479543053245
205,181.37549342007787,181.37549342007787
206,180.8105215101551,180.8105215101551
207,180.24981803496627,180.24981803496627
208,179.6933225291166,179.6933225291166
209,179.14097569925167,179.14097569925167
210,178.5927193964752,178.5927193964752
211,178.04849658951989,178.04849658951989
212,177.50825133865104,177.50825133865104
213,176.97192877027825,176.97192877027825
214,176.43947505225324,176.43947505225324
215,175.91083736983543,175.91083736983543
216,175.38596390230097,175.38596390230097
217,174.86480380017866,174.86480380017866
218,174.34730716309215,174.34730716309215
219,173.83342501819058,173.83342501819058
220,173.32310929915002,173.32310929915002
221,172.81631282572855,172.81631282572855
222,172.3129892838574,172.3129892838574
223,171.8130932062542,171.8130932062542
224,171.31657995354072,171.31657995354072
225,170.82340569585168,170.82340569585168
226,170.33352739491912,170.33352739491912
227,169.84690278661864,169.84690278661864
228,169.36349036396487,169.36349036396487
229,168.8832493605415,168.8832493605415
230,168.40613973435393,168.40613973435393
231,167.93212215209323,167.93212215209323
232,167.46115797379784,167.46115797379784
233,166.99320923790242,166.99320923790242
234,166.52823864666303,166.52823864666303
235,166.06620955194737,166.06620955194737
236,165.60708594137972,165.60708594137972
237,165.1508324248311,165.1508324248311
238,164.69741422124318,164.69741422124318
239,164.2467971457795,164.2467971457795
240,163.79894759729154,163.79894759729154
241,163.35383254609343,163.35383254609343
242,162.91141952203432,162.91141952203432
243,162.47167660286297,162.47167660286297
244,162.03457240287347,162.03457240287347
245,161.60007606182623,161.60007606182623
246,161.1681572341367,161.1681572341367
247,160.7387860783229,160.7387860783229
248,160.31193324670662,160.31193324670662
249,159.88756987535967,159.88756987535967
250,159.46566757428985,159.46566757428985
251,159.04619841785947,159.04619841785947
252,158.6291349354302,158.6291349354302
253,158.2144501022279,158.2144501022279
254,157.80211733042273,157.80211733042273
255,157.392110460417,157.392110460417
256,156.98440375233642,156.98440375233642
257,156.5789718777195,156.5789718777195
258,156.1757899113989,156.1757899113989
259,155.77483332356988,155.77483332356988
260,155.37607797204222,155.37607797204222
261,154.9795000946693,154.9795000946693
262,154.58507630194964,154.58507630194964
263,154.192783569798,154.192783569798
264,153.8025992324799,153.8025992324799
265,153.4145009757062,153.4145009757062
266,153.02846682988385,153.02846682988385
267,152.64447516351774,152.64447516351774
268,152.262504676761,152.262504676761
269,151.88253439510933,151.88253439510933
270,151.50454366323507,151.50454366323507
271,151.12851213895925,151.12851213895925
272,150.75441978735606,150.75441978735606
273,150.38224687498806,150.38224687498806
274,150.01197396426747,150.01197396426747
275,149.64358190794184,149.64358190794184
276,149.2770518436994,149.2770518436994
277,148.91236518889255,148.91236518889255
278,148.54950363537526,148.54950363537526
279,148.18844914445302,148.18844914445302
280,147.8291839419406,147.8291839419406
281,147.47169051332799,147.47169051332799
282,147.11595159904732,147.11595159904732
283,146.76195018984353,146.76195018984353
284,146.4096695222424,146.4096695222424
285,146.05909307411454,146.05909307411454
286,145.7102045603343,145.7102045603343
287,145.36298792852952,145.36298792852952
288,145.0174273549217,145.0174273549217
289,144.67350724025192,144.67350724025192
290,144.33121220579372,144.33121220579372
291,143.9905270894477,143.9905270894477
292,143.65143694191843,143.65143694191843
293,143.31392702296986,143.31392702296986
294,142.9779827977585,142.9779827977585
295,142.64358993324194,142.64358993324194
296,142.31073429466167,142.31073429466167
297,141.97940194209679,141.97940194209679
298,141.6495791270898,141.6495791270898
299,141.32125228933927,141.32125228933927
300,140.9944080534613,140.9944080534613
301,140.66903322581524,140.66903322581524
302,140.34511479139414,140.34511479139414
303,140.02263991077777,140.02263991077777
304,139.70159591714634,139.70159591714634
305,139.38197031335451,139.38197031335451
306,139.06375076906357,139.06375076906357
307,138.7469251179301,138.7469251179301
308,138.43148135485154,138.43148135485154
309,138.11740763326483,138.11740763326483
310,137.80469226249974,137.80469226249974
311,137.4933237051828,137.4933237051828
312,137.1832905746935,137.1832905746935
313,136.87458163266896,136.87458163266896
314,136.56718578655827,136.56718578655827
315,136.26109208722363,136.26109208722363
316,135.95628972658807,135.95628972658807
317,135.65276803532933,135.65276803532933
318,135.35051648061733,135.35051648061733
319,135.0495246638953,135.0495246638953
320,134.74978231870395,134.74978231870395
321,134.45127930854636,134.45127930854636
322,134.15400562479414,134.15400562479414
323,133.85795138463385,133.85795138463385
324,133.56310682905047,133.56310682905047
325,133.26946232085143,133.26946232085143
326,132.97700834272598,132.97700834272598
327,132.68573549534182,132.68573549534182
328,132.39563449547754,132.39563449547754
329,132.10669617418915,132.10669617418915
330,131.81891147501184,131.81891147501184
331,131.53227145219427,131.53227145219427
332,131.2467672689661,131.2467672689661
333,130.96239019583732,130.96239019583732
334,130.67913160892905,130.67913160892905
335,130.39698298833497,130.39698298833497
336,130.11593591651246,130.11593591651246
337,129.83598207670383,129.83598207670383
338,129.5571132513857,129.5571132513857
339,129.27932132074713,129.27932132074713
340,129.00259826119455,129.00259826119455
341,128.72693614388496,128.72693614388496
342,128.45232713328394,128.45232713328394
343,128.17876348575126,128.17876348575126
344,127.90623754815091,127.90623754815091
345,127.63474175648608,127.63474175648608
346,127.3642686345585,127.3642686345585
347,127.0948107926523,127.0948107926523
348,126.82636092624018,126.82636092624018
349,126.55891181471307,126.55891181471307
350,126.29245632013257,126.29245632013257
351,126.02698738600444,126.02698738600444
352,125.76249803607448,125.76249803607448
353,125.49898137314501,125.49898137314501
354,125.23643057791219,125.23643057791219
355,124.97483890782392,124.97483890782392
356,124.71419969595651,124.71419969595651
357,124.45450634991255,124.45450634991255
358,124.19575235073633,124.19575235073633
359,123.93793125184852,123.93793125184852
360,123.68103667799944,123.68103667799944
361,123.42506232423979,123.42506232423979
362,123.17000195490947,123.17000195490947
363,122.9158494026432,122.9158494026432
364,122.66259856739364,122.66259856739364
365,122.41024341547048,122.41024341547048
366,122.15877797859595,122.15877797859595
367,121.90819635297723,121.90819635297723
368,121.65849269839293,121.65849269839293
369,121.40966123729596,121.40966123729596
370,121.16169625393147,121.16169625393147
371,120.91459209346888,120.91459209346888
372,120.66834316114921,120.66834316114921
373,120.42294392144585,120.42294392144585
374,120.17838889723973,120.17838889723973
375,119.93467266900836,119.93467266900836
376,119.69178987402742,119.69178987402742
377,119.44973520558646,119.44973520558646
378,119.20850341221684,119.20850341221684
379,118.96808929693275,118.96808929693275
380,118.72848771648431,118.72848771648431
381,118.48969358062327,118.48969358062327
382,118.25170185137996,118.25170185137996
383,118.01450754235327,118.01450754235327
384,117.7781057180102,117.7781057180102
385,117.54249149299878,117.54249149299878
386,117.30766003147072,117.30766003147072
387,117.07360654641522,117.07360654641522
388,116.84032629900405,116.84032629900405
389,116.6078145979465,116.6078145979465
390,116.37606679885458,116.37606679885458
391,116.14507830361889,116.14507830361889
392,115.91484455979366,115.91484455979366
393,115.68536105999267,115.68536105999267
394,115.45662334129317,115.45662334129317
395,115.22862698465066,115.22862698465066
396,115.00136761432212,115.00136761432212
397,114.77484089729829,114.77484089729829
398,114.54904254274514,114.54904254274514
399,114.32396830145407,114.32396830145407
400,114.09961396530016,114.09961396530016
401,113.87597536670978,113.87597536670978
402,113.65304837813537,113.65304837813537
403,113.43082891153925,113.43082891153925
404,113.20931291788493,113.20931291788493
405,112.98849638663651,112.98849638663651
406,112.76837534526547,112.76837534526547
407,112.54894585876545,112.54894585876545
408,112.33020402917374,112.33020402917374
409,112.11214599510132,112.11214599510132
410,111.89476793126839,111.89476793126839
411,111.67806604804865,111.67806604804865
412,111.46203659101927,111.46203659101927
413,111.24667584051824,111.24667584051824
414,111.03198011120811,111.03198011120811
415,110.8179457516466,110.8179457516466
416,110.60456914386354,110.60456914386354
417,110.3918467029441,110.3918467029441
418,110.17977487661794,110.17977487661794
419,109.96835014485553,109.96835014485553
420,109.75756901946909,109.75756901946909
421,109.54742804372042,109.54742804372042
422,109.33792379193449,109.33792379193449
423,109.12905286911806,109.12905286911806
424,108.92081191058489,108.92081191058489
425,108.71319758158556,108.71319758158556
426,108.50620657694336,108.50620657694336
427,108.2998356206951,108.2998356206951
428,108.09408146573774,108.09408146573774
429,107.88894089347944,107.88894089347944
430,107.68441071349623,107.68441071349623
431,107.48048776319331,107.48048776319331
432,107.27716890747163,107.27716890747163
433,107.07445103839909,107.07445103839909
434,106.87233107488649,106.87233107488649
435,106.670805962368,106.670805962368
436,106.46987267248645,106.46987267248645
437,106.26952820278328,106.26952820278328
438,106.0697695763923,106.0697695763923
439,105.8705938417386,105.8705938417386
440,105.671998072241,105.671998072241
441,105.47397936601932,105.47397936601932
442,105.27653484560585,105.27653484560585
443,105.07966165765994,105.07966165765994
444,104.88335697268788,104.88335697268788
445,104.68761798476613,104.68761798476613
446,104.49244191126786,104.49244191126786
447,104.29782599259475,104.29782599259475
448,104.10376749191146,104.10376749191146
449,103.91026369488364,103.91026369488364
450,103.71731190942049,103.71731190942049
451,103.52490946542046,103.52490946542046
452,103.3330537145201,103.3330537145201
453,103.141742029847,103.141742029847
454,102.95097180577592,102.95097180577592
455,102.76074045768821,102.76074045768821
456,102.57104542173431,102.57104542173431
457,102.3818841546002,102.3818841546002
458,102.19325413327638,102.19325413327638
459,102.00515285483038,102.00515285483038
460,101.8175778361822,101.8175778361822
461,101.63052661388272,101.63052661388272
462,101.44399674389562,101.44399674389562
463,101.25798580138157,101.25798580138157
464,101.07249138048573,101.07249138048573
465,100.88751109412814,100.88751109412814
466,100.7030425737969,100.7030425737969
467,100.51908346934397,100.51908346934397
468,100.33563144878394,100.33563144878394
469,100.1526841980951,100.1526841980951
470,99.97023942102383,99.97023942102383
471,99.78829483889096,99.78829483889096
472,99.6068481904011,99.6068481904011
473,99.42589723145412,99.42589723145412
474,99.24543973495982,99.24543973495982
475,99.06547349065409,99.06547349065409
476,98.8859963049184,98.8859963049184
477,98.707006000601,98.707006000601
478,98.52850041684096,98.52850041684096
479,98.35047740889424,98.35047740889424
480,98.17293484796207,98.17293484796207
481,97.99587062102151,97.99587062102151
482,97.81928263065848,97.81928263065848
483,97.64316879490273,97.64316879490273
484,97.4675270470649,97.4675270470649
485,97.29235533557622,97.29235533557622
486,97.11765162382929,97.11765162382929
487,96.94341389002184,96.94341389002184
488,96.76964012700223,96.76964012700223
489,96.59632834211655,96.59632834211655
490,96.4234765570582,96.4234765570582
491,96.25108280771941,96.25108280771941
492,96.0791451440439,96.0791451440439
493,95.90766162988248,95.90766162988248
494,95.73663034284948,95.73663034284948
495,95.56604937418199,95.56604937418199
496,95.39591682860005,95.39591682860005
497,95.2262308241691,95.2262308241691
498,95.05698949216375,95.05698949216375
499,94.88819097693397,94.88819097693397
500,94.7198334357721,94.7198334357721
501,94.5519150387821,94.5519150387821
502,94.38443396875037,94.38443396875037
503,94.21738842101796,94.21738842101796
504,94.05077660335452,94.05077660335452
505,93.88459673583404,93.88459673583404
506,93.71884705071149,93.71884705071149
507,93.55352579230188,93.55352579230188
508,93.3886312168598,93.3886312168598
509,93.22416159246158,93.22416159246158
510,93.06011519888791,93.06011519888791
511,92.89649032750843,92.89649032750843
512,92.73328528116758,92.73328528116758
513,92.57049837407205,92.57049837407205
514,92.40812793167905,92.40812793167905
515,92.24617229058681,92.24617229058681
516,92.08462979842568,92.08462979842568
517,91.92349881375078,91.92349881375078
518,91.76277770593616,91.76277770593616
519,91.60246485506984,91.60246485506984
520,91.44255865185069,91.44255865185069
521,91.28305749748574,91.28305749748574
522,91.12395980358978,91.12395980358978
523,90.96526399208493,90.96526399208493
524,90.80696849510275,90.80696849510275
525,90.64907175488624,90.64907175488624
526,90.49157222369415,90.49157222369415
527,90.3344683637054,90.3344683637054
528,90.17775864692548,90.17775864692548
529,90.02144155509352,90.02144155509352
530,89.86551557959054,89.86551557959054
531,89.70997922134882,89.70997922134882
532,89.55483099076234,89.55483099076234
533,89.40006940759827,89.40006940759827
534,89.24569300090944,89.24569300090944
535,89.09170030894795,89.09170030894795
536,88.9380898790799,88.9380898790799
537,88.78486026770042,88.78486026770042
538,88.63201004015093,88.63201004015093
539,88.47953777063616,88.47953777063616
540,88.3274420421429,88.3274420421429
541,88.17572144635919,88.17572144635919
542,88.02437458359508,88.02437458359508
543,87.87340006270344,87.87340006270344
544,87.72279650100259,87.72279650100259
545,87.57256252419904,87.57256252419904
546,87.4226967663118,87.4226967663118
547,87.27319786959704,87.27319786959704
548,87.12406448447372,87.12406448447372
549,86.97529526945054,86.97529526945054
550,86.82688889105279,86.82688889105279
551,86.6788440237511,86.6788440237511
552,86.5311593498901,86.5311593498901
553,86.38383355961867,86.38383355961867
554,86.23686535082017,86.23686535082017
555,86.09025342904415,86.09025342904415
556,85.94399650743844,85.94399650743844
557,85.79809330668225,85.79809330668225
558,85.65254255491973,85.65254255491973
559,85.50734298769461,85.50734298769461
560,85.36249334788533,85.36249334788533
561,85.21799238564097,85.21799238564097
562,85.07383885831779,85.07383885831779
563,84.9300315304168,84.9300315304168
564,84.78656917352177,84.78656917352177
565,84.64345056623766,84.64345056623766
566,84.50067449413055,84.50067449413055
567,84.35823974966742,84.35823974966742
568,84.21614513215684,84.21614513215684
569,84.07438944769055,84.07438944769055
570,83.93297150908549,83.93297150908549
571,83.79189013582629,83.79189013582629
572,83.65114415400888,83.65114415400888
573,83.51073239628428,83.51073239628428
574,83.37065370180304,83.37065370180304
575,83.2309069161606,83.2309069161606
576,83.09149089134289,83.09149089134289
577,82.95240448567276,82.95240448567276
578,82.81364656375675,82.81364656375675
579,82.67521599643278,82.67521599643278
580,82.53711166071817,82.53711166071817
581,82.39933243975818,82.39933243975818
582,82.2618772227751,82.2618772227751
583,82.12474490501829,82.12474490501829
584,81.98793438771426,81.98793438771426
585,81.85144457801722,81.85144457801722
586,81.71527438896085,81.71527438896085
587,81.57942273940971,81.57942273940971
588,81.44388855401203,81.44388855401203
589,81.30867076315228,81.30867076315228
590,81.17376830290458,81.17376830290458
591,81.03918011498641,81.03918011498641
592,80.90490514671322,80.90490514671322
593,80.77094235095328,80.77094235095328
594,80.63729068608247,80.63729068608247
595,80.50394911594076,80.50394911594076
596,80.37091660978798,80.37091660978798
597,80.2381921422605,80.2381921422605
598,80.10577469332858,80.10577469332858
599,79.97366324825384,79.97366324825384
600,79.84185679754735,79.84185679754735
601,79.71035433692818,79.71035433692818
602,79.57915486728193,79.57915486728193
603,79.44825739462051,79.44825739462051
604,79.31766093004168,79.31766093004168
605,79.18736448968913,79.18736448968913
606,79.05736709471326,79.05736709471326
607,78.92766777123188,78.92766777123188
608,78.79826555029184,78.79826555029184
609,78.66915946783082,78.66915946783082
610,78.54034856463919,78.54034856463919
611,78.41183188632284,78.41183188632284
612,78.28360848326606,78.28360848326606
613,78.15567741059478,78.15567741059478
614,78.02803772814029,78.02803772814029
615,77.90068850040328,77.90068850040328
616,77.77362879651828,77.77362879651828
617,77.64685769021843,77.64685769021843
618,77.52037425980053,77.52037425980053
619,77.39417758809077,77.39417758809077
620,77.26826676241012,77.26826676241012
621,77.14264087454092,77.14264087454092
622,77.01729902069312,77.01729902069312
623,76.89224030147126,76.89224030147126
624,76.76746382184167,76.76746382184167
625,76.64296869109978,76.64296869109978
626,76.51875402283814,76.51875402283814
627,76.39481893491443,76.39481893491443
628,76.27116254942003,76.27116254942003
629,76.14778399264867,76.14778399264867
630,76.02468239506561,76.02468239506561
631,75.90185689127695,75.90185689127695
632,75.77930661999936,75.77930661999936
633,75.65703072402998,75.65703072402998
634,75.53502835021685,75.53502835021685
635,75.41329864942927,75.41329864942927
636,75.29184077652872,75.29184077652872
637,75.17065389034019,75.17065389034019
638,75.04973715362334,75.04973715362334
639,74.92908973304417,74.92908973304417
640,74.80871079914736,74.80871079914736
641,74.68859952632802,74.68859952632802
642,74.56875509280452,74.56875509280452
643,74.4491766805911,74.4491766805911
644,74.32986347547111,74.32986347547111
645,74.21081466696998,74.21081466696998
646,74.09202944832904,74.09202944832904
647,73.97350701647919,73.97350701647919
648,73.85524657201499,73.85524657201499
649,73.737247319169,73.737247319169
650,73.61950846578613,73.61950846578613
651,73.50202922329872,73.50202922329872
652,73.38480880670133,73.38480880670133
653,73.26784643452604,73.26784643452604
654,73.15114132881801,73.15114132881801
655,73.03469271511122,73.03469271511122
656,72.91849982240426,72.91849982240426
657,72.80256188313663,72.80256188313663
658,72.68687813316515,72.68687813316515
659,72.57144781174061,72.57144781174061
660,72.45627016148447,72.45627016148447
661,72.341344428366,72.341344428366
662,72.22666986167958,72.22666986167958
663,72.1122457140221,72.1122457140221
664,71.99807124127081,71.99807124127081
665,71.88414570256087,71.88414570256087
666,71.77046836026386,71.77046836026386
667,71.65703847996578,71.65703847996578
668,71.5438553304457,71.5438553304457
669,71.43091818365451,71.43091818365451
670,71.31822631469353,71.31822631469353
671,71.20577900179389,71.20577900179389
672,71.09357552629578,71.09357552629578
673,70.98161517262771,70.98161517262771
674,70.86989722828629,70.86989722828629
675,70.75842098381621,70.75842098381621
676,70.64718573278991,70.64718573278991
677,70.53619077178811,70.53619077178811
678,70.42543540037995,70.42543540037995
679,70.31491892110382,70.31491892110382
680,70.20464063944787,70.20464063944787
681,70.09459986383085,70.09459986383085
682,69.98479590558347,69.98479590558347
683,69.87522807892947,69.87522807892947
684,69.76589570096687,69.76589570096687
685,69.65679809164992,69.65679809164992
686,69.54793457377048,69.54793457377048
687,69.43930447294026,69.43930447294026
688,69.33090711757251,69.33090711757251
689,69.22274183886456,69.22274183886456
690,69.11480797078006,69.11480797078006
691,69.0071048500315,69.0071048500315
692,68.89963181606286,68.89963181606286
693,68.79238821103282,68.79238821103282
694,68.68537337979711,68.68537337979711
695,68.57858666989202,68.57858666989202
696,68.47202743151789,68.47202743151789
697,68.36569501752214,68.36569501752214
698,68.25958878338304,68.25958878338304
699,68.15370808719335,68.15370808719335
700,68.04805228964437,68.04805228964437
701,67.9426207540096,67.9426207540096
702,67.83741284612918,67.83741284612918
703,67.73242793439422,67.73242793439422
704,67.62766538973071,67.62766538973071
705,67.52312458558464,67.52312458558464
706,67.4188048979065,67.4188048979065
707,67.31470570513571,67.31470570513571
708,67.21082638818626,67.21082638818626
709,67.10716633043104,67.10716633043104
710,67.0037249176876,67.0037249176876
711,66.9005015382031,66.9005015382031
712,66.79749558263994,66.79749558263994
713,66.69470644406134,66.69470644406134
714,66.5921335179169,66.5921335179169
715,66.48977620202855,66.48977620202855
716,66.38763389657613,66.38763389657613
717,66.28570600408399,66.28570600408399
718,66.18399192940674,66.18399192940674
719,66.08249107971575,66.08249107971575
720,65.98120286448518,65.98120286448518
721,65.88012669547898,65.88012669547898
722,65.77926198673707,65.77926198673707
723,65.6786081545625,65.6786081545625
724,65.57816461750788,65.57816461750788
725,65.47793079636244,65.47793079636244
726,65.37790611413928,65.37790611413928
727,65.27808999606228,65.27808999606228
728,65.17848186955345,65.17848186955345
729,65.0790811642205,65.0790811642205
730,64.97988731184394,64.97988731184394
731,64.88089974636476,64.88089974636476
732,64.78211790387248,64.78211790387248
733,64.68354122259238,64.68354122259238
734,64.58516914287388,64.58516914287388
735,64.48700110717793,64.48700110717793
736,64.38903656006569,64.38903656006569
737,64.29127494818631,64.29127494818631
738,64.19371572026529,64.19371572026529
739,64.09635832709293,64.09635832709293
740,63.999202221512576,63.999202221512576
741,63.902246858409406,63.902246858409406
742,63.80549169469879,63.80549169469879
743,63.70893618931537,63.70893618931537
744,63.61257980320139,63.61257980320139
745,63.51642199929615,63.51642199929615
746,63.42046224252465,63.42046224252465
747,63.324699999786596,63.324699999786596
748,63.22913473994583,63.22913473994583
749,63.1337659338195,63.1337659338195
750,63.03859305416722,63.03859305416722
751,62.94361557568078,62.94361557568078
752,62.848832974973284,62.848832974973284
753,62.75424473056909,62.75424473056909
754,62.65985032289336,62.65985032289336
755,62.565649234261585,62.565649234261585
756,62.47164094886978,62.47164094886978
757,62.37782495278397,62.37782495278397
758,62.2842007339305,62.2842007339305
759,62.19076778208604,62.19076778208604
760,62.09752558886754,62.09752558886754
761,62.00447364772267,62.00447364772267
762,61.911611453919946,61.911611453919946
763,61.81893850453911,61.81893850453911
764,61.726454298461775,61.726454298461775
765,61.6341583363615,61.6341583363615
766,61.542050120694725,61.542050120694725
767,61.45012915569147,61.45012915569147
768,61.358394947345616,61.358394947345616
769,61.266847003406234,61.266847003406234
770,61.1754848333681,61.1754848333681
771,61.08430794846264,61.08430794846264
772,60.993315861649116,60.993315861649116
773,60.902508087605476,60.902508087605476
774,60.81188414271979,60.81188414271979
775,60.72144354508112,60.72144354508112
776,60.63118581447081,60.63118581447081
