epoch,trainingMSE,testingMSE
197,90.0679428689633,90.0679428689633
198,89.9873505074089,89.9873505074089
199,89.90754570502229,89.90754570502229
200,89.82852065340047,89.82852065340047
201,89.75026762866239,89.75026762866239
202,89.67277899006119,89.67277899006119
203,89.59604717865031,89.59604717865031
204,89.52006471599836,89.52006471599836
205,89.44482420295206,89.44482420295206
206,89.3703183184417,89.3703183184417
207,89.29653981832836,89.29653981832836
208,89.2234815342892,89.2234815342892
209,89.1511363727394,89.1511363727394
210,89.0794973137873,89.0794973137873
211,89.00855741022255,89.00855741022255
212,88.93830978653315,88.93830978653315
213,88.86874763795183,88.86874763795183
214,88.79986422952857,88.79986422952857
215,88.7316528952285,88.7316528952285
216,88.66410703705374,88.66410703705374
217,88.5972201241874,88.5972201241874
218,88.53098569215929,88.53098569215929
219,88.46539734203158,88.46539734203158
220,88.40044873960353,88.40044873960353
221,88.33613361463462,88.33613361463462
222,88.27244576008466,88.27244576008466
223,88.20937903137049,88.20937903137049
224,88.14692734563812,88.14692734563812
225,88.08508468105005,88.08508468105005
226,88.0238450760862,88.0238450760862
227,87.96320262885921,87.96320262885921
228,87.90315149644194,87.90315149644194
229,87.8436858942076,87.8436858942076
230,87.78480009518206,87.78480009518206
231,87.72648842940733,87.72648842940733
232,87.66874528331542,87.66874528331542
233,87.61156509911386,87.61156509911386
234,87.5549423741802,87.5549423741802
235,87.49887166046697,87.49887166046697
236,87.44334756391552,87.44334756391552
237,87.38836474387938,87.38836474387938
238,87.33391791255572,87.33391791255572
239,87.28000183442603,87.28000183442603
240,87.22661132570423,87.22661132570423
241,87.17374125379324,87.17374125379324
242,87.12138653674876,87.12138653674876
243,87.06954214275072,87.06954214275072
244,87.01820308958237,87.01820308958237
245,86.9673644441153,86.9673644441153
246,86.91702132180231,86.91702132180231
247,86.86716888617651,86.86716888617651
248,86.81780234835671,86.81780234835671
249,86.76891696655976,86.76891696655976
250,86.72050804561793,86.72050804561793
251,86.67257093650366,86.67257093650366
252,86.62510103585898,86.62510103585898
253,86.57809378553125,86.57809378553125
254,86.53154467211459,86.53154467211459
255,86.48544922649634,86.48544922649634
256,86.43980302340931,86.43980302340931
257,86.39460168098903,86.39460168098903
258,86.34984086033627,86.34984086033627
259,86.30551626508463,86.30551626508463
260,86.26162364097287,86.26162364097287
261,86.21815877542245,86.21815877542245
262,86.17511749711961,86.17511749711961
263,86.1324956756021,86.1324956756021
264,86.09028922085074,86.09028922085074
265,86.04849408288514,86.04849408288514
266,86.00710625136453,86.00710625136453
267,85.96612175519203,85.96612175519203
268,85.92553666212416,85.92553666212416
269,85.88534707838402,85.88534707838402
270,85.84554914827882,85.84554914827882
271,85.80613905382138,85.80613905382138
272,85.76711301435604,85.76711301435604
273,85.72846728618835,85.72846728618835
274,85.69019816221844,85.69019816221844
275,85.65230197157858,85.65230197157858
276,85.61477507927471,85.61477507927471
277,85.57761388583118,85.57761388583118
278,85.54081482693996,85.54081482693996
279,85.50437437311282,85.50437437311282
280,85.46828902933746,85.46828902933746
281,85.4325553347372,85.4325553347372
282,85.39716986223436,85.39716986223436
283,85.36212921821665,85.36212921821665
284,85.3274300422075,85.3274300422075
285,85.2930690065394,85.2930690065394
286,85.25904281603104,85.25904281603104
287,85.22534820766721,85.22534820766721
288,85.19198195028237,85.19198195028237
289,85.15894084424724,85.15894084424724
290,85.12622172115893,85.12622172115893
291,85.09382144353359,85.09382144353359
292,85.0617369045029,85.0617369045029
293,85.029965027513,85.029965027513
294,84.99850276602706,84.99850276602706
295,84.96734710323031,84.96734710323031
296,84.93649505173842,84.93649505173842
297,84.90594365330868,84.90594365330868
298,84.87568997855418,84.87568997855418
299,84.84573112666055,84.84573112666055
300,84.81606422510606,84.81606422510606
301,84.7866864293842,84.7866864293842
302,84.75759492272894,84.75759492272894
303,84.72878691584303,84.72878691584303
304,84.70025964662891,84.70025964662891
305,84.67201037992217,84.67201037992217
306,84.6440364072279,84.6440364072279
307,84.61633504645954,84.61633504645954
308,84.58890364168029,84.58890364168029
309,84.56173956284724,84.56173956284724
310,84.53484020555777,84.53484020555777
311,84.5082029907991,84.5082029907991
312,84.48182536469928,84.48182536469928
313,84.4557047982819,84.4557047982819
314,84.42983878722217,84.42983878722217
315,84.40422485160596,84.40422485160596
316,84.37886053569127,84.37886053569127
317,84.35374340767171,84.35374340767171
318,84.32887105944258,84.32887105944258
319,84.30424110636936,84.30424110636936
320,84.27985118705827,84.27985118705827
321,84.25569896312888,84.25569896312888
322,84.23178211898983,84.23178211898983
323,84.20809836161565,84.20809836161565
324,84.18464542032675,84.18464542032675
325,84.16142104657068,84.16142104657068
326,84.13842301370656,84.13842301370656
327,84.11564911679075,84.11564911679075
328,84.09309717236498,84.09309717236498
329,84.07076501824687,84.07076501824687
330,84.04865051332185,84.04865051332185
331,84.02675153733772,84.02675153733772
332,84.00506599070088,84.00506599070088
333,83.9835917942748,83.9835917942748
334,83.96232688918023,83.96232688918023
335,83.9412692365977,83.9412692365977
336,83.92041681757152,83.92041681757152
337,83.89976763281604,83.89976763281604
338,83.87931970252393,83.87931970252393
339,83.8590710661758,83.8590710661758
340,83.83901978235222,83.83901978235222
341,83.81916392854747,83.81916392854747
342,83.79950160098487,83.79950160098487
343,83.780030914434,83.780030914434
344,83.76075000203024,83.76075000203024
345,83.74165701509519,83.74165701509519
346,83.72275012295947,83.72275012295947
347,83.70402751278706,83.70402751278706
348,83.68548738940156,83.68548738940156
349,83.66712797511377,83.66712797511377
350,83.64894750955122,83.64894750955122
351,83.63094424948952,83.63094424948952
352,83.61311646868471,83.61311646868471
353,83.59546245770836,83.59546245770836
354,83.57798052378298,83.57798052378298
355,83.5606689906201,83.5606689906201
356,83.54352619825944,83.54352619825944
357,83.52655050290973,83.52655050290973
358,83.50974027679094,83.50974027679094
359,83.49309390797842,83.49309390797842
360,83.4766098002484,83.4766098002484
361,83.46028637292459,83.46028637292459
362,83.4441220607272,83.4441220607272
363,83.42811531362234,83.42811531362234
364,83.4122645966737,83.4122645966737
365,83.39656838989549,83.39656838989549
366,83.38102518810659,83.38102518810659
367,83.36563350078632,83.36563350078632
368,83.35039185193155,83.35039185193155
369,83.33529877991532,83.33529877991532
370,83.3203528373466,83.3203528373466
371,83.30555259093174,83.30555259093174
372,83.29089662133705,83.29089662133705
373,83.2763835230527,83.2763835230527
374,83.26201190425809,83.26201190425809
375,83.24778038668853,83.24778038668853
376,83.23368760550298,83.23368760550298
377,83.21973220915356,83.21973220915356
378,83.20591285925569,83.20591285925569
379,83.19222823046015,83.19222823046015
380,83.17867701032583,83.17867701032583
381,83.1652578991942,83.1652578991942
382,83.15196961006468,83.15196961006468
383,83.13881086847132,83.13881086847132
384,83.12578041236063,83.12578041236063
385,83.11287699197074,83.11287699197074
386,83.10009936971184,83.10009936971184
387,83.08744632004712,83.08744632004712
388,83.07491662937598,83.07491662937598
389,83.06250909591722,83.06250909591722
390,83.05022252959417,83.05022252959417
391,83.03805575192071,83.03805575192071
392,83.02600759588825,83.02600759588825
393,83.014076905854,83.014076905854
394,83.00226253743024,83.00226253743024
395,82.99056335737468,82.99056335737468
396,82.97897824348193,82.97897824348193
397,82.96750608447603,82.96750608447603
398,82.95614577990388,82.95614577990388
399,82.94489624002999,82.94489624002999
400,82.93375638573188,82.93375638573188
401,82.92272514839695,82.92272514839695
402,82.91180146981995,82.91180146981995
403,82.90098430210172,82.90098430210172
404,82.89027260754862,82.89027260754862
405,82.87966535857352,82.87966535857352
406,82.86916153759695,82.86916153759695
407,82.85876013694975,82.85876013694975
408,82.84846015877683,82.84846015877683
409,82.83826061494122,82.83826061494122
410,82.82816052692964,82.82816052692964
411,82.81815892575862,82.81815892575862
412,82.8082548518819,82.8082548518819
413,82.7984473550983,82.7984473550983
414,82.78873549446102,82.78873549446102
415,82.77911833818699,82.77911833818699
416,82.76959496356812,82.76959496356812
417,82.76016445688285,82.76016445688285
418,82.7508259133083,82.7508259133083
419,82.74157843683405,82.74157843683405
420,82.732421140176,82.732421140176
421,82.72335314469149,82.72335314469149
422,82.7143735802952,82.7143735802952
423,82.70548158537578,82.70548158537578
424,82.69667630671333,82.69667630671333
425,82.6879568993976,82.6879568993976
426,82.67932252674721,82.67932252674721
427,82.67077236022939,82.67077236022939
428,82.66230557938074,82.66230557938074
429,82.65392137172852,82.65392137172852
430,82.64561893271299,82.64561893271299
431,82.63739746561022,82.63739746561022
432,82.62925618145583,82.62925618145583
433,82.6211942989695,82.6211942989695
434,82.61321104448,82.61321104448
435,82.60530565185118,82.60530565185118
436,82.59747736240863,82.59747736240863
437,82.58972542486687,82.58972542486687
438,82.58204909525763,82.58204909525763
439,82.57444763685835,82.57444763685835
440,82.56692032012177,82.56692032012177
441,82.55946642260612,82.55946642260612
442,82.55208522890565,82.55208522890565
443,82.54477603058247,82.54477603058247
444,82.53753812609834,82.53753812609834
445,82.53037082074788,82.53037082074788
446,82.5232734265916,82.5232734265916
447,82.51624526239047,82.51624526239047
448,82.50928565354023,82.50928565354023
449,82.50239393200707,82.50239393200707
450,82.49556943626364,82.49556943626364
451,82.48881151122552,82.48881151122552
452,82.48211950818863,82.48211950818863
453,82.47549278476706,82.47549278476706
454,82.46893070483142,82.46893070483142
455,82.46243263844823,82.46243263844823
456,82.45599796181932,82.45599796181932
457,82.44962605722215,82.44962605722215
458,82.44331631295044,82.44331631295044
459,82.43706812325625,82.43706812325625
460,82.43088088829109,82.43088088829109
461,82.42475401404913,82.42475401404913
462,82.41868691231006,82.41868691231006
463,82.41267900058263,82.41267900058263
464,82.40672970204913,82.40672970204913
465,82.40083844550985,82.40083844550985
466,82.39500466532876,82.39500466532876
467,82.38922780137894,82.38922780137894
468,82.3835072989891,82.3835072989891
469,82.37784260889056,82.37784260889056
470,82.3722331871645,82.3722331871645
471,82.36667849518979,82.36667849518979
472,82.3611779995917,82.3611779995917
473,82.35573117219043,82.35573117219043
474,82.35033748995095,82.35033748995095
475,82.34499643493243,82.34499643493243
476,82.33970749423906,82.33970749423906
477,82.33447015997072,82.33447015997072
478,82.32928392917428,82.32928392917428
479,82.32414830379551,82.32414830379551
480,82.31906279063143,82.31906279063143
481,82.31402690128303,82.31402690128303
482,82.30904015210838,82.30904015210838
483,82.30410206417642,82.30410206417642
484,82.29921216322114,82.29921216322114
485,82.29436997959601,82.29436997959601
486,82.28957504822907,82.28957504822907
487,82.28482690857837,82.28482690857837
488,82.280125104588,82.280125104588
489,82.27546918464404,82.27546918464404
490,82.27085870153176,82.27085870153176
491,82.26629321239243,82.26629321239243
492,82.2617722786811,82.2617722786811
493,82.25729546612449,82.25729546612449
494,82.25286234467946,82.25286234467946
495,82.24847248849176,82.24847248849176
496,82.24412547585531,82.24412547585531
497,82.23982088917174,82.23982088917174
498,82.23555831491038,82.23555831491038
499,82.23133734356874,82.23133734356874
500,82.2271575696332,82.2271575696332
501,82.22301859154031,82.22301859154031
502,82.21892001163799,82.21892001163799
503,82.21486143614787,82.21486143614787
504,82.21084247512724,82.21084247512724
505,82.20686274243185,82.20686274243185
506,82.20292185567897,82.20292185567897
507,82.19901943621048,82.19901943621048
508,82.19515510905704,82.19515510905704
509,82.19132850290181,82.19132850290181
510,82.18753925004498,82.18753925004498
511,82.18378698636866,82.18378698636866
512,82.18007135130186,82.18007135130186
513,82.17639198778599,82.17639198778599
514,82.17274854224067,82.17274854224067
515,82.16914066452989,82.16914066452989
516,82.1655680079284,82.1655680079284
517,82.16203022908863,82.16203022908863
518,82.15852698800754,82.15852698800754
519,82.15505794799434,82.15505794799434
520,82.151622775638,82.151622775638
521,82.14822114077553,82.14822114077553
522,82.14485271646022,82.14485271646022
523,82.14151717893023,82.14151717893023
524,82.1382142075778,82.1382142075778
525,82.13494348491837,82.13494348491837
526,82.13170469656022,82.13170469656022
527,82.1284975311744,82.1284975311744
528,82.12532168046474,82.12532168046474
529,82.12217683913846,82.12217683913846
530,82.11906270487707,82.11906270487707
531,82.11597897830696,82.11597897830696
532,82.11292536297108,82.11292536297108
533,82.10990156530048,82.10990156530048
534,82.10690729458622,82.10690729458622
535,82.10394226295132,82.10394226295132
536,82.10100618532331,82.10100618532331
537,82.09809877940701,82.09809877940701
538,82.09521976565738,82.09521976565738
539,82.09236886725265,82.09236886725265
540,82.08954581006802,82.08954581006802
541,82.08675032264921,82.08675032264921
542,82.08398213618656,82.08398213618656
543,82.0812409844892,82.0812409844892
544,82.07852660395963,82.07852660395963
545,82.07583873356835,82.07583873356835
546,82.07317711482897,82.07317711482897
547,82.07054149177337,82.07054149177337
548,82.06793161092726,82.06793161092726
549,82.06534722128573,82.06534722128573
550,82.0627880742894,82.0627880742894
551,82.06025392380046,82.06025392380046
552,82.05774452607913,82.05774452607913
553,82.05525963976034,82.05525963976034
554,82.05279902583061,82.05279902583061
555,82.05036244760497,82.05036244760497
556,82.04794967070465,82.04794967070465
557,82.04556046303423,82.04556046303423
558,82.04319459475961,82.04319459475961
559,82.040851838286,82.040851838286
560,82.03853196823603,82.03853196823603
561,82.03623476142818,82.03623476142818
562,82.03395999685537,82.03395999685537
563,82.03170745566392,82.03170745566392
564,82.0294769211324,82.0294769211324
565,82.02726817865091,82.02726817865091
566,82.02508101570069,82.02508101570069
567,82.02291522183337,82.02291522183337
568,82.02077058865133,82.02077058865133
569,82.01864690978722,82.01864690978722
570,82.01654398088453,82.01654398088453
571,82.01446159957779,82.01446159957779
572,82.01239956547342,82.01239956547342
573,82.01035768013028,82.01035768013028
574,82.00833574704079,82.00833574704079
575,82.00633357161205,82.00633357161205
576,82.00435096114727,82.00435096114727
577,82.00238772482716,82.00238772482716
578,82.00044367369178,82.00044367369178
579,81.99851862062239,81.99851862062239
580,81.99661238032344,81.99661238032344
581,81.99472476930501,81.99472476930501
582,81.99285560586495,81.99285560586495
583,81.9910047100718,81.9910047100718
584,81.98917190374716,81.98917190374716
585,81.98735701044893,81.98735701044893
586,81.98555985545427,81.98555985545427
587,81.98378026574285,81.98378026574285
588,81.98201806998034,81.98201806998034
589,81.98027309850193,81.98027309850193
590,81.97854518329599,81.97854518329599
591,81.97683415798825,81.97683415798825
592,81.97513985782543,81.97513985782543
593,81.97346211965987,81.97346211965987
594,81.97180078193365,81.97180078193365
595,81.97015568466314,81.97015568466314
596,81.96852666942368,81.96852666942368
597,81.96691357933449,81.96691357933449
598,81.96531625904348,81.96531625904348
599,81.96373455471242,81.96373455471242
600,81.96216831400218,81.96216831400218
601,81.9606173860584,81.9606173860584
602,81.95908162149648,81.95908162149648
603,81.95756087238772,81.95756087238772
604,81.95605499224492,81.95605499224492
605,81.95456383600848,81.95456383600848
606,81.95308726003245,81.95308726003245
607,81.95162512207064,81.95162512207064
608,81.95017728126315,81.95017728126315
609,81.94874359812283,81.94874359812283
610,81.94732393452175,81.94732393452175
611,81.9459181536783,81.9459181536783
612,81.94452612014368,81.94452612014368
613,81.94314769978914,81.94314769978914
614,81.94178275979321,81.94178275979321
615,81.9404311686288,81.9404311686288
616,81.93909279605053,81.93909279605053
617,81.93776751308255,81.93776751308255
618,81.93645519200574,81.93645519200574
619,81.93515570634598,81.93515570634598
620,81.93386893086151,81.93386893086151
621,81.93259474153137,81.93259474153137
622,81.93133301554317,81.93133301554317
623,81.93008363128156,81.93008363128156
624,81.92884646831638,81.92884646831638
625,81.92762140739127,81.92762140739127
626,81.92640833041212,81.92640833041212
627,81.9252071204359,81.9252071204359
628,81.92401766165919,81.92401766165919
629,81.92283983940744,81.92283983940744
630,81.92167354012356,81.92167354012356
631,81.92051865135741,81.92051865135741
632,81.91937506175479,81.91937506175479
633,81.91824266104689,81.91824266104689
634,81.91712134003951,81.91712134003951
635,81.9160109906029,81.9160109906029
636,81.91491150566118,81.91491150566118
637,81.91382277918215,81.91382277918215
638,81.91274470616702,81.91274470616702
639,81.91167718264053,81.91167718264053
640,81.91062010564085,81.91062010564085
641,81.90957337320962,81.90957337320962
642,81.90853688438251,81.90853688438251
643,81.90751053917907,81.90751053917907
644,81.90649423859362,81.90649423859362
645,81.90548788458538,81.90548788458538
646,81.9044913800693,81.9044913800693
647,81.90350462890652,81.90350462890652
648,81.90252753589557,81.90252753589557
649,81.9015600067627,81.9015600067627
650,81.9006019481533,81.9006019481533
651,81.89965326762267,81.89965326762267
652,81.89871387362732,81.89871387362732
653,81.89778367551595,81.89778367551595
654,81.8968625835212,81.8968625835212
655,81.89595050875052,81.89595050875052
656,81.89504736317797,81.89504736317797
657,81.89415305963584,81.89415305963584
658,81.89326751180593,81.89326751180593
659,81.89239063421165,81.89239063421165
660,81.89152234220968,81.89152234220968
661,81.89066255198168,81.89066255198168
662,81.8898111805266,81.8898111805266
663,81.88896814565246,81.88896814565246
664,81.88813336596847,81.88813336596847
665,81.88730676087751,81.88730676087751
666,81.8864882505679,81.8864882505679
667,81.88567775600622,81.88567775600622
668,81.8848751989296,81.8848751989296
669,81.88408050183793,81.88408050183793
670,81.88329358798686,81.88329358798686
671,81.88251438138013,81.88251438138013
672,81.88174280676249,81.88174280676249
673,81.88097878961217,81.88097878961217
674,81.8802222561342,81.8802222561342
675,81.87947313325292,81.87947313325292
676,81.87873134860509,81.87873134860509
677,81.8779968305331,81.8779968305331
678,81.87726950807789,81.87726950807789
679,81.87654931097234,81.87654931097234
680,81.87583616963424,81.87583616963424
681,81.87513001516004,81.87513001516004
682,81.87443077931776,81.87443077931776
683,81.87373839454081,81.87373839454081
684,81.87305279392142,81.87305279392142
685,81.87237391120414,81.87237391120414
686,81.87170168077945,81.87170168077945
687,81.87103603767768,81.87103603767768
688,81.87037691756261,81.87037691756261
689,81.86972425672525,81.86972425672525
690,81.86907799207789,81.86907799207789
691,81.868438061148,81.868438061148
692,81.86780440207208,81.86780440207208
693,81.86717695358995,81.86717695358995
694,81.86655565503875,81.86655565503875
695,81.86594044634724,81.86594044634724
696,81.86533126802966,81.86533126802966
697,81.86472806118063,81.86472806118063
698,81.86413076746904,81.86413076746904
699,81.86353932913248,81.86353932913248
700,81.86295368897197,81.86295368897197
701,81.86237379034624,81.86237379034624
702,81.86179957716637,81.86179957716637
703,81.86123099389037,81.86123099389037
704,81.86066798551792,81.86066798551792
705,81.86011049758508,81.86011049758508
706,81.85955847615897,81.85955847615897
707,81.85901186783266,81.85901186783266
708,81.85847061972017,81.85847061972017
709,81.85793467945116,81.85793467945116
710,81.85740399516597,81.85740399516597
711,81.85687851551086,81.85687851551086
712,81.85635818963283,81.85635818963283
713,81.85584296717482,81.85584296717482
714,81.8553327982709,81.8553327982709
715,81.85482763354142,81.85482763354142
716,81.8543274240884,81.8543274240884
717,81.8538321214907,81.8538321214907
718,81.85334167779942,81.85334167779942
719,81.85285604553339,81.85285604553339
720,81.8523751776745,81.8523751776745
721,81.85189902766315,81.85189902766315
722,81.8514275493939,81.8514275493939
723,81.85096069721108,81.85096069721108
724,81.85049842590415,81.85049842590415
725,81.85004069070372,81.85004069070372
726,81.84958744727692,81.84958744727692
727,81.8491386517234,81.8491386517234
728,81.84869426057094,81.84869426057094
729,81.84825423077143,81.84825423077143
730,81.84781851969657,81.84781851969657
731,81.84738708513386,81.84738708513386
732,81.84695988528271,81.84695988528271
733,81.84653687875007,81.84653687875007
734,81.84611802454675,81.84611802454675
735,81.84570328208342,81.84570328208342
736,81.84529261116667,81.84529261116667
737,81.84488597199513,81.84488597199513
738,81.84448332515574,81.84448332515574
739,81.84408463161984,81.84408463161984
740,81.84368985273962,81.84368985273962
741,81.84329895024415,81.84329895024415
742,81.84291188623597,81.84291188623597
743,81.84252862318726,81.84252862318726
744,81.8421491239363,81.8421491239363
745,81.84177335168393,81.84177335168393
746,81.84140126998993,81.84140126998993
747,81.84103284276969,81.84103284276969
748,81.84066803429059,81.84066803429059
749,81.84030680916861,81.84030680916861
750,81.83994913236492,81.83994913236492
751,81.83959496918261,81.83959496918261
752,81.83924428526323,81.83924428526323
753,81.83889704658353,81.83889704658353
754,81.83855321945224,81.83855321945224
755,81.83821277050687,81.83821277050687
756,81.8378756667103,81.8378756667103
757,81.8375418753479,81.8375418753479
758,81.83721136402411,81.83721136402411
759,81.83688410065952,81.83688410065952
760,81.83656005348773,81.83656005348773
761,81.83623919105233,81.83623919105233
762,81.83592148220377,81.83592148220377
763,81.83560689609646,81.83560689609646
764,81.8352954021858,81.8352954021858
765,81.83498697022529,81.83498697022529
766,81.83468157026354,81.83468157026354
767,81.8343791726414,81.8343791726414
768,81.83407974798912,81.83407974798912
769,81.8337832672236,81.8337832672236
770,81.83348970154556,81.83348970154556
771,81.83319902243677,81.83319902243677
772,81.8329112016572,81.8329112016572
773,81.83262621124246,81.83262621124246
774,81.83234402350108,81.83234402350108
775,81.83206461101186,81.83206461101186
776,81.8317879466211,81.8317879466211
