epoch,trainingMSE,stdTrainingMSE,testingMSE,stdTestingMSE
362,13.58553622313742,2.6729522705189015,20.207701437821974,15.601022354955047
363,13.514719474713418,2.664271555475188,20.102410979586306,15.520051384604177
364,13.444431121384046,2.6556357310131498,19.99785259323184,15.4396351109763
365,13.374666292338304,2.6470443574856093,19.894020034156366,15.35976888062808
366,13.305420171474138,2.6384970031924375,19.790907121556014,15.28044808732302
367,13.23668799666774,2.6299932441929155,19.68850773766891,15.201668171499854
368,13.168465059054116,2.621532664123178,19.586815827029394,15.123424619747036
369,13.100746702318858,2.6131148540182956,19.485825395732242,15.045712964282979
370,13.0335283220008,2.6047394121391916,19.3855305107069,14.968528782442263
371,12.966805364805401,2.5964059438039744,19.285925299001455,14.891867696167218
372,12.900573327928724,2.588114061223737,19.18700394707625,14.815725371505511
373,12.83482775839171,2.5798633833426243,19.08876070010719,14.740097518113423
374,12.769564252384734,2.57165353568204,18.991189861297972,14.664979888764378
375,12.70477845462204,2.563484150188948,18.894285791201888,14.590368278863371
376,12.640466057706151,2.5553548650881335,18.798042907052473,14.516258525966883
377,12.57662280150179,2.547265324738164,18.70245568210292,14.442646509307878
378,12.513244472519451,2.5392151794912268,18.60751864497448,14.369528149326728
379,12.450326903308165,2.5312040855564724,18.513226379013332,14.296899407207054
380,12.387865971857506,2.5232317048669404,18.419573521655888,14.224756284417081
381,12.325857601008627,2.51529770494983,18.326554763802545,14.153094822256278
382,12.26429775787409,2.507401758800205,18.234164849199598,14.081911101407112
383,12.203182453266468,2.499543544757837,18.142398573829105,14.011201241491941
384,12.142507741135429,2.4917227463872083,18.051250785307115,13.94096140063516
385,12.082269718013334,2.4839390523606566,17.9607163822892,13.871187775030199
386,12.022464522468997,2.476192156344368,17.87079031388411,13.8018765985117
387,11.963088334569681,2.4684817568873294,17.781467579074878,13.733024142132626
388,11.904137375350938,2.4608075573131334,17.6927432261475,13.664626713746111
389,11.845607906294507,2.45316926561444,17.604612352126885,13.596680657592499
390,11.787496228813726,2.445566594350145,17.517070102220202,13.529182353890812
391,11.729798683746706,2.43799926054512,17.430111669267305,13.462128218435307
392,11.672511650856851,2.430466985592537,17.34373229319826,13.395514702196506
393,11.61563154834081,2.422969495158479,17.257927260497944,13.329338290927177
394,11.559154832343577,2.4155065190892,17.17269190367725,13.263595504772521
395,11.503077996480723,2.4080777913204106,17.088021600751283,13.198282897885269
396,11.447397571367645,2.4006830497890563,17.003911774724198,13.133397058045269
397,11.392110124155575,2.393322036347172,16.92035789308044,13.068934606283403
398,11.337212258074427,2.3859944966778968,16.837355467282602,13.004892196509905
399,11.282700611982303,2.3787001802135954,16.754900052275737,12.941266515147339
400,11.228571859921418,2.371438840055994,16.67298724599777,12.87805428076756
401,11.174822710680541,2.3642102328982424,16.591612688896237,12.815252243733235
402,11.12144990736373,2.3570141189489853,16.51077206345111,12.752857185843359
403,11.068450226965238,2.3498502618582044,16.430461093703638,12.690865919983237
404,11.01582047995063,2.342718428644993,16.350675544791248,12.62927528977837
405,10.963557509843769,2.335618389626947,16.271411222488094,12.56808216925254
406,10.911658192819809,2.328549918351405,16.192663972751546,12.507283462489976
