cost,expandedNodes,borderNodes,executionTime
79,34080,104,3.486035108566284
79,34080,104,3.7707810401916504
79,34080,104,3.790580987930298
79,34080,104,3.6021389961242676
79,34080,104,3.7383639812469482
79,34080,104,3.8803131580352783
79,34080,104,3.5824828147888184
79,34080,104,3.6490092277526855
79,34080,104,3.6831939220428467
79,34080,104,3.6556270122528076
