cost,expandedNodes,borderNodes,executionTime
789,11329,834,1.005652904510498
789,11329,834,1.0417671203613281
789,11329,834,0.9814357757568359
789,11329,834,1.0158789157867432
789,11329,834,1.007533073425293
789,11329,834,1.017362356185913
789,11329,834,1.0030169486999512
789,11329,834,1.0389089584350586
789,11329,834,0.9821560382843018
789,11329,834,1.0112059116363525
