cost,expandedNodes,borderNodes,executionTime
79,33954,146,3.786681890487671
79,33954,146,4.328301191329956
79,33954,146,4.319881200790405
79,33954,146,4.489758014678955
79,33954,146,4.469463109970093
79,33954,146,4.27483606338501
79,33954,146,4.535202980041504
79,33954,146,4.474184036254883
79,33954,146,4.163428068161011
79,33954,146,4.424579858779907
