cost,expandedNodes,borderNodes,executionTime
101,765,142,0.06823301315307617
101,765,142,0.06914114952087402
101,765,142,0.07535004615783691
101,765,142,0.06923079490661621
101,765,142,0.06791400909423828
101,765,142,0.06874895095825195
101,765,142,0.06948733329772949
101,765,142,0.06915879249572754
101,765,142,0.06907486915588379
101,765,142,0.0745241641998291
