cost,expandedNodes,borderNodes,executionTime
79,33981,128,3.651482105255127
79,33981,128,4.1351478099823
79,33981,128,4.182114124298096
79,33981,128,4.261530876159668
79,33981,128,4.408812046051025
79,33981,128,4.146533012390137
79,33981,128,4.51637077331543
79,33981,128,4.2211220264434814
79,33981,128,4.294116973876953
79,33981,128,4.430470943450928
