cost,expandedNodes,borderNodes,executionTime
79,33977,136,3.6863129138946533
79,33977,136,4.145326852798462
79,33977,136,4.352018117904663
79,33977,136,4.12944221496582
79,33977,136,4.440547943115234
79,33977,136,4.366620063781738
79,33977,136,4.181573152542114
79,33977,136,4.4007391929626465
79,33977,136,4.3323657512664795
79,33977,136,4.33369779586792
