cost,expandedNodes,borderNodes,executionTime
272,271,180,0.016436100006103516
272,271,180,0.016111135482788086
272,271,180,0.01634693145751953
272,271,180,0.01593494415283203
272,271,180,0.015608072280883789
272,271,180,0.01693892478942871
272,271,180,0.02134084701538086
272,271,180,0.01627206802368164
272,271,180,0.016108036041259766
272,271,180,0.016710996627807617
