cost,expandedNodes,borderNodes,executionTime
272,271,179,0.015573978424072266
272,271,179,0.015993118286132812
272,271,179,0.01659083366394043
272,271,179,0.016541004180908203
272,271,179,0.01588296890258789
272,271,179,0.016479969024658203
272,271,179,0.021337032318115234
272,271,179,0.016453981399536133
272,271,179,0.0162961483001709
272,271,179,0.016554832458496094
