cost,expandedNodes,borderNodes,executionTime
628,32756,178,2.106689929962158
628,32756,178,2.0078952312469482
628,32756,178,1.975041151046753
628,32756,178,1.9687402248382568
628,32756,178,1.9954180717468262
628,32756,178,1.9721248149871826
628,32756,178,1.899083137512207
628,32756,178,1.9781219959259033
628,32756,178,1.9892590045928955
628,32756,178,2.0090250968933105
