cost,expandedNodes,borderNodes,executionTime
272,271,179,0.015712976455688477
272,271,179,0.016635894775390625
272,271,179,0.016798019409179688
272,271,179,0.016821861267089844
272,271,179,0.016723155975341797
272,271,179,0.01644587516784668
272,271,179,0.02156805992126465
272,271,179,0.016704082489013672
272,271,179,0.016393184661865234
272,271,179,0.016859054565429688
